valid_time,forecast_temperature_2m,forecast_apparent_temperature,forecast_weather_code
2024-01-20 12:00:00+00:00,3.34,-0.24,0.0
2024-01-20 13:00:00+00:00,4.4399999999999995,0.9,0.0
2024-01-20 14:00:00+00:00,5.12,1.56,0.0
2024-01-20 15:00:00+00:00,5.38,1.8200000000000003,0.0
2024-01-20 16:00:00+00:00,4.859999999999999,1.36,0.0
2024-01-20 17:00:00+00:00,3.5,0.16,0.0
2024-01-20 18:00:00+00:00,2.32,-1.1,0.0
2024-01-20 19:00:00+00:00,1.4,-2.08,0.0
2024-01-20 20:00:00+00:00,0.76,-2.7600000000000002,0.0
2024-01-20 21:00:00+00:00,0.3,-3.22,0.0
2024-01-20 22:00:00+00:00,0.09999999999999995,-3.54,0.0
2024-01-20 23:00:00+00:00,0.22000000000000003,-3.5200000000000005,3.0
2024-01-21 00:00:00+00:00,-0.64,-4.42,3.0
2024-01-21 01:00:00+00:00,-0.32000000000000006,-4.2,3.0
2024-01-21 02:00:00+00:00,-0.040000000000000036,-3.96,3.0
2024-01-21 03:00:00+00:00,0.24000000000000005,-3.8200000000000003,3.0
2024-01-21 04:00:00+00:00,0.44000000000000006,-3.4799999999999995,3.0
2024-01-21 05:00:00+00:00,0.58,-3.5,3.0
2024-01-21 06:00:00+00:00,1.8,-1.8399999999999999,2.0
2024-01-21 07:00:00+00:00,2.1,-1.6199999999999999,3.0
2024-01-21 08:00:00+00:00,2.88,-0.5800000000000001,3.0
2024-01-21 09:00:00+00:00,3.88,0.5399999999999998,3.0
2024-01-21 10:00:00+00:00,5.5,2.3,3.0
2024-01-21 11:00:00+00:00,7.739999999999999,4.64,3.0
2024-01-21 12:00:00+00:00,9.879999999999999,6.459999999999999,3.0
2024-01-21 13:00:00+00:00,11.219999999999999,7.880000000000001,3.0
2024-01-21 14:00:00+00:00,11.879999999999999,8.78,2.0
2024-01-21 15:00:00+00:00,12.02,8.9,1.0
2024-01-21 16:00:00+00:00,11.280000000000001,8.42,0.0
2024-01-21 17:00:00+00:00,9.879999999999999,7.12,0.0
2024-01-21 18:00:00+00:00,8.86,5.96,1.0
2024-01-21 19:00:00+00:00,7.659999999999999,4.6,0.0
2024-01-21 20:00:00+00:00,6.9,3.6,2.0
2024-01-21 21:00:00+00:00,6.62,3.08,3.0
2024-01-21 22:00:00+00:00,6.640000000000001,2.98,3.0
2024-01-21 23:00:00+00:00,6.9799999999999995,3.04,3.0
2024-01-22 00:00:00+00:00,6.839999999999999,2.6399999999999997,3.0
2024-01-22 01:00:00+00:00,7.380000000000001,3.1399999999999997,3.0
2024-01-22 02:00:00+00:00,8.0,3.78,3.0
2024-01-22 03:00:00+00:00,8.28,4.14,3.0
2024-01-22 04:00:00+00:00,8.92,4.92,3.0
2024-01-22 05:00:00+00:00,9.34,5.3,61.0
2024-01-22 06:00:00+00:00,8.440000000000001,4.4399999999999995,3.0
2024-01-22 07:00:00+00:00,8.48,4.74,3.0
2024-01-22 08:00:00+00:00,9.0,5.32,3.0
2024-01-22 09:00:00+00:00,9.66,6.16,61.0
2024-01-22 10:00:00+00:00,10.74,7.42,61.0
2024-01-22 11:00:00+00:00,11.559999999999999,8.459999999999999,3.0
2024-01-22 12:00:00+00:00,11.7,8.66,3.0
2024-01-22 13:00:00+00:00,11.940000000000001,9.040000000000001,3.0
2024-01-22 14:00:00+00:00,12.14,9.42,3.0
2024-01-22 15:00:00+00:00,12.22,9.98,3.0
2024-01-22 16:00:00+00:00,12.120000000000001,10.059999999999999,3.0
2024-01-22 17:00:00+00:00,11.719999999999999,9.86,3.0
2024-01-22 18:00:00+00:00,11.58,9.780000000000001,3.0
2024-01-22 19:00:00+00:00,11.3,9.559999999999999,3.0
2024-01-22 20:00:00+00:00,10.940000000000001,9.36,3.0
2024-01-22 21:00:00+00:00,10.58,9.2,3.0
2024-01-22 22:00:00+00:00,10.18,8.76,3.0
2024-01-22 23:00:00+00:00,9.86,8.48,3.0
2024-01-23 00:00:00+00:00,10.34,9.22,3.0
2024-01-23 01:00:00+00:00,10.14,8.98,3.0
2024-01-23 02:00:00+00:00,9.76,8.58,3.0
2024-01-23 03:00:00+00:00,9.72,8.440000000000001,3.0
2024-01-23 04:00:00+00:00,9.64,8.2,3.0
2024-01-23 05:00:00+00:00,9.68,8.3,3.0
2024-01-23 06:00:00+00:00,8.9,7.159999999999999,3.0
2024-01-23 07:00:00+00:00,9.34,7.780000000000001,3.0
2024-01-23 08:00:00+00:00,9.6,8.120000000000001,3.0
2024-01-23 09:00:00+00:00,10.2,8.860000000000001,3.0
2024-01-23 10:00:00+00:00,11.36,10.18,3.0
2024-01-23 11:00:00+00:00,13.02,11.86,3.0
2024-01-23 12:00:00+00:00,14.459999999999999,13.12,3.0
2024-01-23 13:00:00+00:00,14.98,13.580000000000002,3.0
2024-01-23 14:00:00+00:00,15.040000000000001,13.76,3.0
2024-01-23 15:00:00+00:00,15.1,14.0,3.0
2024-01-23 16:00:00+00:00,14.64,13.780000000000001,3.0
2024-01-23 17:00:00+00:00,13.8,12.84,3.0
2024-01-23 18:00:00+00:00,12.58,11.5,3.0
2024-01-23 19:00:00+00:00,11.92,10.66,3.0
2024-01-23 20:00:00+00:00,11.120000000000001,9.7,3.0
2024-01-23 21:00:00+00:00,10.52,9.08,3.0
2024-01-23 22:00:00+00:00,10.059999999999999,8.5,3.0
2024-01-23 23:00:00+00:00,9.82,8.059999999999999,3.0
2024-01-24 00:00:00+00:00,10.42,8.68,3.0
2024-01-24 01:00:00+00:00,10.22,8.36,1.0
2024-01-24 02:00:00+00:00,10.1,8.36,2.0
2024-01-24 03:00:00+00:00,9.98,8.28,1.0
2024-01-24 04:00:00+00:00,9.9,8.260000000000002,3.0
2024-01-24 05:00:00+00:00,9.760000000000002,8.16,3.0
2024-01-24 06:00:00+00:00,9.040000000000001,7.38,1.0
2024-01-24 07:00:00+00:00,8.82,7.2,1.0
2024-01-24 08:00:00+00:00,8.68,7.1,3.0
2024-01-24 09:00:00+00:00,9.84,8.48,3.0
2024-01-24 10:00:00+00:00,12.32,11.379999999999999,0.0
2024-01-24 11:00:00+00:00,14.34,13.459999999999999,0.0
2024-01-24 12:00:00+00:00,15.660000000000002,14.86,0.0
2024-01-24 13:00:00+00:00,16.36,15.559999999999999,0.0
2024-01-24 14:00:00+00:00,16.68,15.919999999999998,0.0
2024-01-24 15:00:00+00:00,16.54,15.98,0.0
2024-01-24 16:00:00+00:00,15.819999999999999,15.559999999999999,0.0
2024-01-24 17:00:00+00:00,14.219999999999999,14.1,0.0
2024-01-24 18:00:00+00:00,12.84,12.559999999999999,0.0
2024-01-24 19:00:00+00:00,11.74,11.3,0.0
2024-01-24 20:00:00+00:00,10.86,10.32,1.0
2024-01-24 21:00:00+00:00,10.2,9.48,1.0
2024-01-24 22:00:00+00:00,9.66,8.8,1.0
2024-01-24 23:00:00+00:00,9.02,7.9799999999999995,1.0
2024-01-25 00:00:00+00:00,8.879999999999999,7.760000000000001,45.0
2024-01-25 01:00:00+00:00,8.559999999999999,7.279999999999999,45.0
2024-01-25 02:00:00+00:00,8.16,6.720000000000001,45.0
2024-01-25 03:00:00+00:00,7.88,6.3,45.0
2024-01-25 04:00:00+00:00,7.720000000000001,6.0600000000000005,0.0
2024-01-25 05:00:00+00:00,7.58,5.9,0.0
2024-01-25 06:00:00+00:00,7.42,5.68,3.0
2024-01-25 07:00:00+00:00,7.3,5.4399999999999995,3.0
2024-01-25 08:00:00+00:00,7.2,5.3,3.0
2024-01-25 09:00:00+00:00,8.22,6.5200000000000005,45.0
2024-01-25 10:00:00+00:00,10.440000000000001,9.26,45.0
2024-01-25 11:00:00+00:00,12.84,12.040000000000001,1.0
2024-01-25 12:00:00+00:00,13.4,12.22,2.0
2024-01-25 13:00:00+00:00,13.7,12.559999999999999,1.0
2024-01-25 14:00:00+00:00,14.1,13.3,2.0
2024-01-25 15:00:00+00:00,14.2,13.719999999999999,0.0
2024-01-25 16:00:00+00:00,13.74,13.52,3.0
2024-01-25 17:00:00+00:00,12.540000000000001,12.36,2.0
2024-01-25 18:00:00+00:00,11.6,11.34,2.0
2024-01-25 19:00:00+00:00,10.8,10.379999999999999,45.0
2024-01-25 20:00:00+00:00,10.040000000000001,9.36,45.0
2024-01-25 21:00:00+00:00,9.18,8.3,45.0
2024-01-25 22:00:00+00:00,8.58,7.4799999999999995,45.0
2024-01-25 23:00:00+00:00,8.24,7.0,45.0
2024-01-26 00:00:00+00:00,7.7,6.38,45.0
2024-01-26 01:00:00+00:00,7.7,6.24,45.0
2024-01-26 02:00:00+00:00,7.7,6.18,45.0
2024-01-26 03:00:00+00:00,7.659999999999999,6.0600000000000005,45.0
2024-01-26 04:00:00+00:00,7.42,5.819999999999999,45.0
2024-01-26 05:00:00+00:00,7.18,5.48,45.0
2024-01-26 06:00:00+00:00,7.1,5.4399999999999995,45.0
2024-01-26 07:00:00+00:00,7.06,5.340000000000001,45.0
2024-01-26 08:00:00+00:00,7.140000000000001,5.4,45.0
2024-01-26 09:00:00+00:00,8.02,6.539999999999999,45.0
2024-01-26 10:00:00+00:00,9.620000000000001,8.540000000000001,45.0
2024-01-26 11:00:00+00:00,11.14,10.16,3.0
2024-01-26 12:00:00+00:00,12.540000000000001,11.58,3.0
2024-01-26 13:00:00+00:00,13.3,12.540000000000001,3.0
2024-01-26 14:00:00+00:00,13.580000000000002,12.940000000000001,3.0
2024-01-26 15:00:00+00:00,13.5,13.02,3.0
2024-01-26 16:00:00+00:00,13.080000000000002,12.74,3.0
2024-01-26 17:00:00+00:00,11.92,11.56,3.0
2024-01-26 18:00:00+00:00,11.4,11.02,1.0
2024-01-26 19:00:00+00:00,10.48,9.72,3.0
2024-01-26 20:00:00+00:00,9.639999999999999,8.72,45.0
2024-01-26 21:00:00+00:00,9.08,8.02,45.0
2024-01-26 22:00:00+00:00,8.64,7.44,45.0
2024-01-26 23:00:00+00:00,8.26,6.959999999999999,45.0
2024-01-27 00:00:00+00:00,8.48,7.459999999999999,45.0
2024-01-27 01:00:00+00:00,8.139999999999999,6.92,45.0
2024-01-27 02:00:00+00:00,7.94,6.74,45.0
2024-01-27 03:00:00+00:00,7.74,6.38,45.0
2024-01-27 04:00:00+00:00,7.7,6.36,45.0
2024-01-27 05:00:00+00:00,7.7,6.42,45.0
2024-01-27 06:00:00+00:00,7.6,5.96,45.0
2024-01-27 07:00:00+00:00,7.359999999999999,5.64,45.0
2024-01-27 08:00:00+00:00,7.279999999999999,5.5,45.0
2024-01-27 09:00:00+00:00,8.02,6.26,45.0
2024-01-27 10:00:00+00:00,9.419999999999998,7.62,3.0
2024-01-27 11:00:00+00:00,10.74,9.1,3.0
2024-01-27 12:00:00+00:00,12.26,10.92,3.0
2024-01-27 13:00:00+00:00,13.5,12.42,3.0
2024-01-27 14:00:00+00:00,14.34,13.419999999999998,2.0
2024-01-27 15:00:00+00:00,14.559999999999999,13.66,3.0
2024-01-27 16:00:00+00:00,14.14,13.219999999999999,2.0
2024-01-27 17:00:00+00:00,12.8,11.92,1.0
2024-01-27 18:00:00+00:00,11.24,10.0,3.0
2024-01-27 19:00:00+00:00,9.92,8.48,3.0
2024-01-27 20:00:00+00:00,8.940000000000001,7.3,2.0
2024-01-27 21:00:00+00:00,8.059999999999999,6.180000000000001,3.0
2024-01-27 22:00:00+00:00,7.459999999999999,5.38,3.0
2024-01-27 23:00:00+00:00,7.0,4.84,3.0
2024-01-28 00:00:00+00:00,6.74,4.5600000000000005,3.0
2024-01-28 01:00:00+00:00,6.4,4.1,3.0
2024-01-28 02:00:00+00:00,6.24,3.88,3.0
2024-01-28 03:00:00+00:00,6.08,3.7,3.0
2024-01-28 04:00:00+00:00,5.9399999999999995,3.4,3.0
2024-01-28 05:00:00+00:00,5.74,3.2,2.0
2024-01-28 06:00:00+00:00,5.72,3.06,3.0
2024-01-28 07:00:00+00:00,5.7,2.94,3.0
2024-01-28 08:00:00+00:00,5.82,3.06,3.0
2024-01-28 09:00:00+00:00,7.4,4.68,3.0
2024-01-28 10:00:00+00:00,10.42,8.08,3.0
2024-01-28 11:00:00+00:00,13.459999999999999,11.28,3.0
2024-01-28 12:00:00+00:00,15.7,13.680000000000001,3.0
2024-01-28 13:00:00+00:00,16.919999999999998,14.76,3.0
2024-01-28 14:00:00+00:00,17.28,15.3,3.0
2024-01-28 15:00:00+00:00,17.080000000000002,15.4,3.0
2024-01-28 16:00:00+00:00,16.060000000000002,14.719999999999999,1.0
2024-01-28 17:00:00+00:00,14.26,12.86,1.0
2024-01-28 18:00:00+00:00,12.58,10.76,1.0
2024-01-28 19:00:00+00:00,11.059999999999999,8.959999999999999,1.0
2024-01-28 20:00:00+00:00,10.06,7.7,1.0
2024-01-28 21:00:00+00:00,9.36,6.859999999999999,3.0
2024-01-28 22:00:00+00:00,8.84,6.3,2.0
2024-01-28 23:00:00+00:00,8.5,5.88,3.0
2024-01-29 00:00:00+00:00,8.3,5.76,3.0
2024-01-29 01:00:00+00:00,8.040000000000001,5.540000000000001,3.0
2024-01-29 02:00:00+00:00,7.9,5.48,3.0
2024-01-29 03:00:00+00:00,7.779999999999999,5.34,1.0
2024-01-29 04:00:00+00:00,7.640000000000001,5.26,3.0
2024-01-29 05:00:00+00:00,7.56,5.12,3.0
2024-01-29 06:00:00+00:00,7.12,4.66,3.0
2024-01-29 07:00:00+00:00,7.0600000000000005,4.54,3.0
2024-01-29 08:00:00+00:00,7.18,4.68,3.0
2024-01-29 09:00:00+00:00,8.620000000000001,6.12,3.0
2024-01-29 10:00:00+00:00,11.040000000000001,8.74,3.0
2024-01-29 11:00:00+00:00,13.580000000000002,11.459999999999999,3.0
2024-01-29 12:00:00+00:00,15.280000000000001,13.24,3.0
2024-01-29 13:00:00+00:00,16.259999999999998,14.540000000000001,2.0
2024-01-29 14:00:00+00:00,16.919999999999998,15.280000000000001,1.0
2024-01-29 15:00:00+00:00,16.86,15.280000000000001,1.0
2024-01-29 16:00:00+00:00,15.919999999999998,14.74,1.0
2024-01-29 17:00:00+00:00,14.24,13.2,3.0
2024-01-29 18:00:00+00:00,12.84,11.64,3.0
2024-01-29 19:00:00+00:00,11.940000000000001,10.540000000000001,3.0
2024-01-29 20:00:00+00:00,11.059999999999999,9.52,3.0
2024-01-29 21:00:00+00:00,10.32,8.559999999999999,3.0
2024-01-29 22:00:00+00:00,9.76,7.779999999999999,3.0
2024-01-29 23:00:00+00:00,9.26,7.140000000000001,2.0
2024-01-30 00:00:00+00:00,8.879999999999999,6.68,3.0
2024-01-30 01:00:00+00:00,8.6,6.34,3.0
2024-01-30 02:00:00+00:00,8.4,6.24,3.0
2024-01-30 03:00:00+00:00,8.22,6.0600000000000005,3.0
2024-01-30 04:00:00+00:00,8.040000000000001,5.779999999999999,3.0
2024-01-30 05:00:00+00:00,7.82,5.6,3.0
2024-01-30 06:00:00+00:00,7.459999999999999,5.38,3.0
2024-01-30 07:00:00+00:00,7.359999999999999,5.24,3.0
2024-01-30 08:00:00+00:00,7.4,5.32,3.0
2024-01-30 09:00:00+00:00,8.64,6.779999999999999,3.0
2024-01-30 10:00:00+00:00,10.82,9.28,3.0
2024-01-30 11:00:00+00:00,12.9,11.42,2.0
2024-01-30 12:00:00+00:00,14.76,13.419999999999998,1.0
2024-01-30 13:00:00+00:00,15.38,14.040000000000001,0.0
2024-01-30 14:00:00+00:00,15.62,14.459999999999999,0.0
2024-01-30 15:00:00+00:00,15.6,14.540000000000001,0.0
2024-01-30 16:00:00+00:00,14.959999999999999,14.14,0.0
2024-01-30 17:00:00+00:00,13.4,12.9,0.0
2024-01-30 18:00:00+00:00,12.120000000000001,11.34,0.0
2024-01-30 19:00:00+00:00,10.78,9.88,0.0
2024-01-30 20:00:00+00:00,9.64,8.58,0.0
2024-01-30 21:00:00+00:00,8.76,7.5,1.0
2024-01-30 22:00:00+00:00,8.02,6.58,1.0
2024-01-30 23:00:00+00:00,7.38,5.78,1.0
2024-01-31 00:00:00+00:00,6.88,5.32,45.0
2024-01-31 01:00:00+00:00,6.42,4.720000000000001,1.0
2024-01-31 02:00:00+00:00,6.1,4.3,1.0
2024-01-31 03:00:00+00:00,5.8,3.9799999999999995,45.0
2024-01-31 04:00:00+00:00,5.6,3.66,45.0
2024-01-31 05:00:00+00:00,5.4399999999999995,3.46,45.0
2024-01-31 06:00:00+00:00,4.74,2.6,0.0
2024-01-31 07:00:00+00:00,4.56,2.44,45.0
2024-01-31 08:00:00+00:00,4.7,2.58,45.0
2024-01-31 09:00:00+00:00,6.4399999999999995,4.62,1.0
2024-01-31 10:00:00+00:00,9.68,8.52,1.0
2024-01-31 11:00:00+00:00,12.22,11.18,0.0
2024-01-31 12:00:00+00:00,13.540000000000001,12.42,1.0
2024-01-31 13:00:00+00:00,14.459999999999999,13.540000000000001,1.0
2024-01-31 14:00:00+00:00,14.9,14.14,0.0
2024-01-31 15:00:00+00:00,14.98,14.219999999999999,0.0
2024-01-31 16:00:00+00:00,14.48,13.8,0.0
2024-01-31 17:00:00+00:00,12.88,12.4,0.0
2024-01-31 18:00:00+00:00,11.58,10.92,0.0
2024-01-31 19:00:00+00:00,10.260000000000002,9.379999999999999,0.0
2024-01-31 20:00:00+00:00,9.059999999999999,8.059999999999999,0.0
2024-01-31 21:00:00+00:00,8.26,7.32,0.0
2024-01-31 22:00:00+00:00,7.9,6.719999999999999,0.0
2024-01-31 23:00:00+00:00,7.4,6.0,45.0
2024-02-01 00:00:00+00:00,6.8,5.319999999999999,45.0
2024-02-01 01:00:00+00:00,6.279999999999999,4.720000000000001,45.0
2024-02-01 02:00:00+00:00,6.18,4.5600000000000005,45.0
2024-02-01 03:00:00+00:00,6.0,4.42,45.0
2024-02-01 04:00:00+00:00,5.84,4.26,45.0
2024-02-01 05:00:00+00:00,5.82,4.2,45.0
2024-02-01 06:00:00+00:00,6.62,5.04,3.0
2024-02-01 07:00:00+00:00,6.68,5.2,3.0
2024-02-01 08:00:00+00:00,7.040000000000001,5.44,3.0
2024-02-01 09:00:00+00:00,8.48,7.24,2.0
2024-02-01 10:00:00+00:00,10.86,9.78,45.0
2024-02-01 11:00:00+00:00,11.98,10.52,3.0
2024-02-01 12:00:00+00:00,12.48,11.2,3.0
2024-02-01 13:00:00+00:00,12.88,11.440000000000001,3.0
2024-02-01 14:00:00+00:00,12.98,11.4,3.0
2024-02-01 15:00:00+00:00,12.88,11.5,3.0
2024-02-01 16:00:00+00:00,12.620000000000001,11.459999999999999,3.0
2024-02-01 17:00:00+00:00,12.08,11.3,3.0
2024-02-01 18:00:00+00:00,11.24,10.459999999999999,3.0
2024-02-01 19:00:00+00:00,10.919999999999998,10.24,3.0
2024-02-01 20:00:00+00:00,10.58,9.92,3.0
2024-02-01 21:00:00+00:00,10.36,9.76,3.0
2024-02-01 22:00:00+00:00,10.18,9.66,3.0
2024-02-01 23:00:00+00:00,9.92,9.28,45.0
2024-02-02 00:00:00+00:00,10.1,9.58,3.0
2024-02-02 01:00:00+00:00,9.8,9.18,3.0
2024-02-02 02:00:00+00:00,9.42,8.8,45.0
2024-02-02 03:00:00+00:00,9.1,8.42,45.0
2024-02-02 04:00:00+00:00,8.7,7.9799999999999995,45.0
2024-02-02 05:00:00+00:00,8.64,7.840000000000001,45.0
2024-02-02 06:00:00+00:00,8.620000000000001,7.7,45.0
2024-02-02 07:00:00+00:00,8.540000000000001,7.58,45.0
2024-02-02 08:00:00+00:00,8.32,7.280000000000001,45.0
2024-02-02 09:00:00+00:00,8.84,7.859999999999999,45.0
2024-02-02 10:00:00+00:00,9.940000000000001,9.02,2.0
2024-02-02 11:00:00+00:00,10.940000000000001,9.84,2.0
2024-02-02 12:00:00+00:00,11.66,10.5,2.0
2024-02-02 13:00:00+00:00,12.34,11.1,2.0
2024-02-02 14:00:00+00:00,12.780000000000001,11.4,2.0
2024-02-02 15:00:00+00:00,12.86,11.26,2.0
2024-02-02 16:00:00+00:00,12.559999999999999,11.0,2.0
2024-02-02 17:00:00+00:00,11.559999999999999,10.22,2.0
2024-02-02 18:00:00+00:00,10.16,8.879999999999999,2.0
2024-02-02 19:00:00+00:00,9.22,7.9,0.0
2024-02-02 20:00:00+00:00,8.559999999999999,7.140000000000001,0.0
2024-02-02 21:00:00+00:00,8.02,6.540000000000001,0.0
2024-02-02 22:00:00+00:00,7.5,5.9799999999999995,0.0
2024-02-02 23:00:00+00:00,7.0,5.4,0.0
2024-02-03 00:00:00+00:00,6.14,4.54,45.0
2024-02-03 01:00:00+00:00,5.64,3.94,45.0
2024-02-03 02:00:00+00:00,5.12,3.2600000000000002,45.0
2024-02-03 03:00:00+00:00,4.58,2.62,45.0
2024-02-03 04:00:00+00:00,4.3,2.3,45.0
2024-02-03 05:00:00+00:00,4.0200000000000005,1.8800000000000001,45.0
2024-02-03 06:00:00+00:00,4.44,2.5200000000000005,45.0
2024-02-03 07:00:00+00:00,4.18,2.2199999999999998,45.0
2024-02-03 08:00:00+00:00,4.08,2.12,45.0
2024-02-03 09:00:00+00:00,5.38,3.6799999999999997,45.0
2024-02-03 10:00:00+00:00,8.02,6.5200000000000005,0.0
2024-02-03 11:00:00+00:00,10.2,8.74,0.0
2024-02-03 12:00:00+00:00,11.6,10.18,1.0
2024-02-03 13:00:00+00:00,12.68,11.18,1.0
2024-02-03 14:00:00+00:00,13.319999999999999,11.82,1.0
2024-02-03 15:00:00+00:00,13.5,12.059999999999999,1.0
2024-02-03 16:00:00+00:00,13.2,11.92,1.0
2024-02-03 17:00:00+00:00,11.98,11.08,0.0
2024-02-03 18:00:00+00:00,10.2,9.08,0.0
2024-02-03 19:00:00+00:00,9.34,8.18,0.0
2024-02-03 20:00:00+00:00,8.5,7.24,0.0
2024-02-03 21:00:00+00:00,7.720000000000001,6.380000000000001,0.0
2024-02-03 22:00:00+00:00,6.9799999999999995,5.42,45.0
2024-02-03 23:00:00+00:00,6.3,4.720000000000001,45.0
2024-02-04 00:00:00+00:00,6.38,4.8,45.0
2024-02-04 01:00:00+00:00,6.2,4.62,45.0
2024-02-04 02:00:00+00:00,6.0200000000000005,4.38,45.0
2024-02-04 03:00:00+00:00,5.9399999999999995,4.42,45.0
2024-02-04 04:00:00+00:00,5.8,4.26,45.0
2024-02-04 05:00:00+00:00,5.46,3.8600000000000003,45.0
2024-02-04 06:00:00+00:00,5.54,3.8600000000000003,45.0
2024-02-04 07:00:00+00:00,5.5600000000000005,3.94,45.0
2024-02-04 08:00:00+00:00,5.72,4.24,45.0
2024-02-04 09:00:00+00:00,6.6,5.42,45.0
2024-02-04 10:00:00+00:00,8.44,7.5200000000000005,1.0
2024-02-04 11:00:00+00:00,10.059999999999999,8.98,1.0
2024-02-04 12:00:00+00:00,10.98,9.8,2.0
2024-02-04 13:00:00+00:00,11.6,10.28,2.0
2024-02-04 14:00:00+00:00,11.879999999999999,10.5,2.0
2024-02-04 15:00:00+00:00,11.84,10.3,2.0
2024-02-04 16:00:00+00:00,11.540000000000001,10.059999999999999,2.0
2024-02-04 17:00:00+00:00,10.68,9.5,2.0
2024-02-04 18:00:00+00:00,9.64,8.419999999999998,2.0
2024-02-04 19:00:00+00:00,8.58,7.32,0.0
2024-02-04 20:00:00+00:00,7.720000000000001,6.3,0.0
2024-02-04 21:00:00+00:00,7.1,5.6,2.0
2024-02-04 22:00:00+00:00,6.540000000000001,5.04,2.0
2024-02-04 23:00:00+00:00,6.0600000000000005,4.54,45.0
2024-02-05 00:00:00+00:00,5.62,4.14,45.0
2024-02-05 01:00:00+00:00,5.5,4.0,45.0
2024-02-05 02:00:00+00:00,5.04,3.4,45.0
2024-02-05 03:00:00+00:00,4.82,3.1399999999999997,45.0
2024-02-05 04:00:00+00:00,4.62,2.84,45.0
2024-02-05 05:00:00+00:00,4.46,2.66,45.0
2024-02-05 06:00:00+00:00,4.1,2.2199999999999998,45.0
2024-02-05 07:00:00+00:00,4.16,2.2800000000000002,45.0
2024-02-05 08:00:00+00:00,4.26,2.42,45.0
2024-02-05 09:00:00+00:00,5.040000000000001,3.4,45.0
2024-02-05 10:00:00+00:00,6.279999999999999,4.840000000000001,45.0
2024-02-05 11:00:00+00:00,7.88,6.62,45.0
2024-02-05 12:00:00+00:00,9.14,7.840000000000001,3.0
2024-02-05 13:00:00+00:00,10.059999999999999,8.74,3.0
2024-02-05 14:00:00+00:00,10.5,9.22,3.0
2024-02-05 15:00:00+00:00,10.540000000000001,9.22,3.0
2024-02-05 16:00:00+00:00,10.18,8.940000000000001,3.0
2024-02-05 17:00:00+00:00,9.459999999999999,8.34,3.0
2024-02-05 18:00:00+00:00,8.64,7.4399999999999995,3.0
2024-02-05 19:00:00+00:00,8.08,6.8,2.0
2024-02-05 20:00:00+00:00,7.7,6.459999999999999,3.0
2024-02-05 21:00:00+00:00,7.4,6.06,45.0
2024-02-05 22:00:00+00:00,7.3,5.76,45.0
2024-02-05 23:00:00+00:00,6.959999999999999,5.220000000000001,45.0
2024-02-06 00:00:00+00:00,7.12,5.4,45.0
2024-02-06 01:00:00+00:00,7.0200000000000005,5.38,45.0
2024-02-06 02:00:00+00:00,7.1,5.4,45.0
2024-02-06 03:00:00+00:00,7.0600000000000005,5.32,45.0
2024-02-06 04:00:00+00:00,6.9799999999999995,5.279999999999999,45.0
2024-02-06 05:00:00+00:00,6.859999999999999,5.12,45.0
2024-02-06 06:00:00+00:00,6.74,4.9,3.0
2024-02-06 07:00:00+00:00,6.659999999999999,4.84,3.0
2024-02-06 08:00:00+00:00,6.720000000000001,4.9,3.0
2024-02-06 09:00:00+00:00,7.6,5.7,3.0
2024-02-06 10:00:00+00:00,9.02,7.140000000000001,3.0
2024-02-06 11:00:00+00:00,10.3,8.540000000000001,2.0
2024-02-06 12:00:00+00:00,10.82,9.16,3.0
2024-02-06 13:00:00+00:00,11.48,9.98,3.0
2024-02-06 14:00:00+00:00,12.040000000000001,10.620000000000001,3.0
2024-02-06 15:00:00+00:00,12.16,10.68,3.0
2024-02-06 16:00:00+00:00,11.719999999999999,10.22,3.0
2024-02-06 17:00:00+00:00,10.9,9.620000000000001,3.0
2024-02-06 18:00:00+00:00,9.459999999999999,8.14,3.0
2024-02-06 19:00:00+00:00,8.8,7.419999999999999,3.0
2024-02-06 20:00:00+00:00,8.3,6.82,2.0
2024-02-06 21:00:00+00:00,7.9,6.26,2.0
2024-02-06 22:00:00+00:00,7.459999999999999,5.68,3.0
2024-02-06 23:00:00+00:00,7.220000000000001,5.32,3.0
2024-02-07 00:00:00+00:00,7.08,5.0,3.0
2024-02-07 01:00:00+00:00,6.88,4.659999999999999,1.0
2024-02-07 02:00:00+00:00,6.720000000000001,4.4399999999999995,3.0
2024-02-07 03:00:00+00:00,6.4799999999999995,4.08,3.0
2024-02-07 04:00:00+00:00,6.26,3.8,2.0
2024-02-07 05:00:00+00:00,6.1,3.4200000000000004,3.0
2024-02-07 06:00:00+00:00,5.98,3.2199999999999998,3.0
2024-02-07 07:00:00+00:00,6.04,3.28,3.0
2024-02-07 08:00:00+00:00,6.459999999999999,3.5800000000000005,3.0
2024-02-07 09:00:00+00:00,7.8,4.96,2.0
2024-02-07 10:00:00+00:00,9.559999999999999,6.859999999999999,3.0
2024-02-07 11:00:00+00:00,11.24,8.620000000000001,3.0
2024-02-07 12:00:00+00:00,12.1,9.379999999999999,61.0
2024-02-07 13:00:00+00:00,12.440000000000001,9.719999999999999,61.0
2024-02-07 14:00:00+00:00,12.66,9.98,61.0
2024-02-07 15:00:00+00:00,12.76,10.16,61.0
2024-02-07 16:00:00+00:00,12.58,10.040000000000001,61.0
2024-02-07 17:00:00+00:00,12.2,9.7,61.0
2024-02-07 18:00:00+00:00,11.6,9.4,61.0
2024-02-07 19:00:00+00:00,11.22,8.8,61.0
