date,temperature_2m_mean,apparent_temperature_mean,weather_code
2023-05-07,15.62,14.9,53
2023-05-08,15.440000000000001,15.059999999999999,51
2023-05-09,14.66,13.1,63
2023-05-10,13.280000000000001,10.68,51
2023-05-11,12.14,10.1,61
2023-05-12,12.040000000000001,10.379999999999999,63
2023-05-13,12.9,11.3,51
2023-05-14,14.02,12.86,51
2023-05-15,13.84,12.3,61
2023-05-16,12.98,10.18,3
2023-05-17,13.0,10.059999999999999,3
2023-05-18,13.36,10.78,3
2023-05-19,14.3,12.08,3
2023-05-20,14.48,12.9,53
2023-05-21,15.4,15.16,51
2023-05-22,16.8,16.94,63
2023-05-23,17.36,17.1,3
2023-05-24,16.759999999999998,15.459999999999999,3
2023-05-25,15.620000000000001,13.580000000000002,51
2023-05-26,18.240000000000002,17.9,1
2023-05-27,20.580000000000002,21.18,51
2023-05-28,20.48,21.02,51
2023-05-29,20.04,20.3,51
2023-05-30,20.14,20.4,3
2023-05-31,19.98,19.82,2
2023-06-01,19.5,19.8,63
2023-06-02,20.619999999999997,21.18,3
2023-06-03,20.26,20.86,51
2023-06-04,19.7,20.919999999999998,51
2023-06-05,20.3,21.48,51
2023-06-06,21.380000000000003,22.3,53
2023-06-07,22.18,23.06,3
2023-06-08,22.759999999999998,23.82,51
2023-06-09,20.94,22.28,63
2023-06-10,20.46,21.880000000000003,51
2023-06-11,20.46,22.080000000000002,51
2023-06-12,20.2,21.740000000000002,3
2023-06-13,19.5,20.7,61
2023-06-14,20.18,20.46,3
2023-06-15,19.52,20.080000000000002,3
2023-06-16,20.44,22.02,3
2023-06-17,22.419999999999998,24.3,3
2023-06-18,21.16,23.18,61
2023-06-19,21.44,23.240000000000002,63
2023-06-20,20.740000000000002,22.44,63
2023-06-21,20.46,22.34,63
2023-06-22,20.32,21.32,63
2023-06-23,20.46,22.04,3
2023-06-24,22.6,23.66,3
2023-06-25,22.1,23.34,3
2023-06-26,20.72,21.56,51
2023-06-27,20.18,20.74,3
2023-06-28,21.04,21.8,3
2023-06-29,20.32,20.72,51
2023-06-30,18.44,17.3,61
2023-07-01,19.28,18.759999999999998,51
2023-07-02,19.64,19.9,51
2023-07-03,19.26,19.919999999999998,3
2023-07-04,19.580000000000002,20.080000000000002,51
2023-07-05,19.04,19.44,51
2023-07-06,19.82,20.78,51
2023-07-07,23.119999999999997,24.68,3
2023-07-08,23.259999999999998,25.04,3
2023-07-09,22.5,23.98,51
2023-07-10,22.88,25.0,3
2023-07-11,22.48,23.9,3
2023-07-12,20.34,21.3,51
2023-07-13,19.580000000000002,20.02,3
2023-07-14,22.68,23.34,3
2023-07-15,20.22,20.580000000000002,61
2023-07-16,19.64,19.2,3
2023-07-17,20.68,21.16,3
2023-07-18,22.419999999999998,23.080000000000002,3
2023-07-19,20.28,20.78,3
2023-07-20,19.8,20.4,3
2023-07-21,19.5,19.34,51
2023-07-22,19.64,19.880000000000003,3
2023-07-23,20.740000000000002,21.56,3
2023-07-24,20.14,19.96,51
2023-07-25,17.96,16.48,53
2023-07-26,18.64,18.580000000000002,53
2023-07-27,20.52,21.52,3
2023-07-28,21.32,22.619999999999997,51
2023-07-29,21.3,22.639999999999997,51
2023-07-30,19.48,19.78,51
2023-07-31,19.56,19.68,3
2023-08-01,20.7,20.46,53
2023-08-02,20.759999999999998,20.080000000000002,51
2023-08-03,18.02,16.26,61
2023-08-04,17.240000000000002,15.959999999999999,51
2023-08-05,17.36,16.14,51
2023-08-06,17.4,16.32,51
2023-08-07,17.3,17.06,3
2023-08-08,18.94,19.060000000000002,3
2023-08-09,22.3,22.48,3
2023-08-10,22.6,22.86,3
2023-08-11,21.740000000000002,23.84,3
2023-08-12,21.759999999999998,23.419999999999998,3
2023-08-13,21.2,22.36,51
2023-08-14,21.7,23.28,63
2023-08-15,21.32,22.82,3
2023-08-16,21.8,23.64,63
2023-08-17,23.580000000000002,26.1,3
2023-08-18,25.02,27.48,3
2023-08-19,24.86,27.18,3
2023-08-20,25.259999999999998,27.24,2
2023-08-21,26.119999999999997,28.54,1
2023-08-22,26.24,29.119999999999997,1
2023-08-23,28.9,32.339999999999996,3
2023-08-24,28.119999999999997,30.18,2
2023-08-25,21.98,22.619999999999997,51
2023-08-26,18.880000000000003,19.0,53
2023-08-27,17.46,16.4,51
2023-08-28,17.9,16.78,53
2023-08-29,17.380000000000003,16.56,51
2023-08-30,17.3,16.580000000000002,51
2023-08-31,18.34,18.259999999999998,51
2023-09-01,20.44,21.46,51
2023-09-02,20.36,21.82,63
2023-09-03,22.56,23.240000000000002,3
2023-09-04,25.619999999999997,26.060000000000002,3
2023-09-05,25.02,26.18,3
2023-09-06,24.56,26.080000000000002,3
2023-09-07,24.560000000000002,25.639999999999997,3
2023-09-08,24.56,25.78,3
2023-09-09,25.1,25.839999999999996,3
2023-09-10,24.380000000000003,25.98,51
2023-09-11,22.5,24.46,61
2023-09-12,20.1,21.56,63
2023-09-13,19.54,20.48,51
2023-09-14,19.240000000000002,20.14,3
2023-09-15,21.18,21.8,51
2023-09-16,22.28,23.64,53
2023-09-17,21.919999999999998,23.16,61
2023-09-18,20.060000000000002,19.72,3
2023-09-19,18.84,19.119999999999997,51
2023-09-20,19.46,19.759999999999998,51
2023-09-21,17.5,16.419999999999998,63
2023-09-22,15.16,13.180000000000001,63
2023-09-23,15.16,14.280000000000001,51
2023-09-24,15.959999999999999,15.180000000000001,2
2023-09-25,18.020000000000003,18.28,0
2023-09-26,18.52,18.8,3
2023-09-27,19.72,20.26,3
2023-09-28,20.5,21.66,3
2023-09-29,19.880000000000003,20.880000000000003,3
2023-09-30,19.919999999999998,21.080000000000002,1
2023-10-01,21.240000000000002,22.44,2
2023-10-02,22.02,22.580000000000002,3
2023-10-03,19.7,19.979999999999997,51
2023-10-04,16.919999999999998,16.44,3
2023-10-05,16.48,16.02,3
2023-10-06,16.7,16.56,0
2023-10-07,17.64,16.86,0
2023-10-08,18.5,18.259999999999998,0
2023-10-09,18.52,19.0,0
2023-10-10,18.02,18.72,3
2023-10-11,18.44,18.740000000000002,3
2023-10-12,19.44,19.6,3
2023-10-13,21.380000000000003,19.880000000000003,3
2023-10-14,17.080000000000002,16.78,51
2023-10-15,14.02,11.72,3
2023-10-16,15.080000000000002,13.1,3
2023-10-17,19.98,18.740000000000002,3
2023-10-18,20.0,19.16,55
2023-10-19,17.96,16.96,61
2023-10-20,15.34,12.24,63
2023-10-21,13.680000000000001,10.36,55
2023-10-22,13.38,11.5,3
2023-10-23,13.84,12.540000000000001,63
2023-10-24,14.219999999999999,12.26,61
2023-10-25,16.2,13.819999999999999,63
2023-10-26,15.5,14.64,63
2023-10-27,13.419999999999998,10.66,61
2023-10-28,15.38,12.280000000000001,3
2023-10-29,15.86,14.080000000000002,63
2023-10-30,13.98,12.4,61
2023-10-31,13.919999999999998,11.459999999999999,3
2023-11-01,13.36,10.3,63
2023-11-02,12.34,7.92,65
2023-11-03,9.84,5.779999999999999,63
2023-11-04,12.78,8.540000000000001,63
2023-11-05,12.959999999999999,8.72,63
2023-11-06,10.6,7.56,61
2023-11-07,9.74,7.220000000000001,61
2023-11-08,11.4,8.66,53
2023-11-09,11.92,8.98,63
2023-11-10,11.379999999999999,8.120000000000001,63
2023-11-11,10.98,9.620000000000001,63
2023-11-12,15.2,13.14,61
2023-11-13,16.34,14.779999999999998,51
2023-11-14,15.8,14.580000000000002,53
2023-11-15,13.2,12.4,51
2023-11-16,13.88,11.14,61
2023-11-17,11.42,9.98,51
2023-11-18,12.040000000000001,10.540000000000001,3
2023-11-19,13.040000000000001,11.959999999999999,3
2023-11-20,11.8,10.24,51
2023-11-21,10.6,8.02,61
2023-11-22,9.2,6.36,3
2023-11-23,6.840000000000001,4.22,3
2023-11-24,9.02,7.040000000000001,51
2023-11-25,7.040000000000001,4.52,3
2023-11-26,3.62,0.64,3
2023-11-27,8.48,5.42,61
2023-11-28,9.540000000000001,7.0,53
2023-11-29,7.42,4.96,61
2023-11-30,10.6,8.919999999999998,63
2023-12-01,8.08,6.1,63
2023-12-02,4.18,1.42,3
2023-12-03,4.18,0.4,3
2023-12-04,9.319999999999999,4.5600000000000005,63
2023-12-05,7.94,4.34,51
2023-12-06,5.62,3.1399999999999997,3
2023-12-07,7.4,4.0200000000000005,63
2023-12-08,10.26,7.779999999999999,61
2023-12-09,11.84,8.559999999999999,53
2023-12-10,12.26,10.360000000000001,61
2023-12-11,13.780000000000001,11.940000000000001,3
2023-12-12,12.219999999999999,10.040000000000001,61
2023-12-13,10.0,6.18,63
2023-12-14,8.14,5.3,63
2023-12-15,9.040000000000001,7.3,51
2023-12-16,6.4,3.9,3
2023-12-17,3.8,1.2600000000000002,3
2023-12-18,3.9799999999999995,1.48,3
2023-12-19,6.2,3.5,3
2023-12-20,8.58,5.8,61
2023-12-21,10.879999999999999,7.82,53
2023-12-22,11.040000000000001,8.1,51
2023-12-23,10.16,8.28,51
2023-12-24,9.3,7.18,3
2023-12-25,7.68,5.38,3
2023-12-26,6.779999999999999,4.5,3
2023-12-27,6.44,3.3,3
2023-12-28,8.780000000000001,6.119999999999999,3
2023-12-29,9.58,7.56,51
2023-12-30,9.5,7.359999999999999,51
2023-12-31,9.620000000000001,5.46,63
2024-01-01,9.14,6.0600000000000005,61
2024-01-02,11.08,6.7,53
2024-01-03,11.940000000000001,8.74,53
2024-01-04,10.26,7.5200000000000005,51
2024-01-05,8.26,5.819999999999999,63
2024-01-06,5.5,2.2600000000000002,51
2024-01-07,4.2,0.58,51
2024-01-08,2.52,-1.0799999999999998,3
2024-01-09,-0.22000000000000003,-3.96,3
2024-01-10,0.36,-3.18,73
2024-01-11,2.68,-0.6,51
2024-01-12,1.16,-2.5,3
2024-01-13,1.92,-1.4200000000000002,3
2024-01-14,5.74,3.3,51
2024-01-15,7.2,5.0600000000000005,51
2024-01-16,8.68,6.7,53
2024-01-17,13.719999999999999,10.559999999999999,3
2024-01-18,9.879999999999999,5.5200000000000005,53
2024-01-19,1.4,-2.8600000000000003,3
2024-01-20,-0.20000000000000004,-4.08,1
2024-01-21,5.62,1.9400000000000002,3
2024-01-22,9.5,6.180000000000001,63
2024-01-23,11.4,9.86,51
2024-01-24,11.76,10.26,3
2024-01-25,10.2,8.8,3
2024-01-26,9.940000000000001,8.58,3
2024-01-27,9.68,7.94,3
2024-01-28,10.3,7.739999999999999,3
2024-01-29,10.84,8.620000000000001,3
2024-01-30,10.52,8.98,3
2024-01-31,8.68,7.2,3
2024-02-01,8.9,7.38,51
2024-02-02,10.12,9.1,51
2024-02-03,7.56,5.66,3
2024-02-04,7.3,5.58,3
2024-02-05,7.1,5.34,3
2024-02-06,8.559999999999999,6.4799999999999995,3
2024-02-07,9.7,6.859999999999999,53
2024-02-08,12.52,9.120000000000001,53
2024-02-09,12.84,9.879999999999999,61
2024-02-10,9.58,5.8,63
2024-02-11,8.72,4.5600000000000005,63
2024-02-12,8.24,5.14,61
2024-02-13,8.9,6.779999999999999,3
2024-02-14,12.26,10.52,3
2024-02-15,15.040000000000001,12.540000000000001,51
2024-02-16,11.76,9.52,51
2024-02-17,9.08,7.26,3
2024-02-18,8.8,6.8,51
2024-02-19,10.72,9.1,51
2024-02-20,9.72,8.059999999999999,51
2024-02-21,9.58,7.1,3
2024-02-22,11.86,7.540000000000001,61
2024-02-23,6.9,2.42,61
2024-02-24,6.4,2.42,53
2024-02-25,9.3,5.279999999999999,63
2024-02-26,9.36,4.959999999999999,61
2024-02-27,7.279999999999999,3.04,51
2024-02-28,7.459999999999999,4.7,3
2024-02-29,8.78,5.94,61
2024-03-01,9.08,4.96,63
2024-03-02,8.62,5.3,63
2024-03-03,6.32,2.7199999999999998,75
2024-03-04,6.3,3.12,61
2024-03-05,7.82,4.08,63
2024-03-06,8.02,5.52,3
2024-03-07,9.76,6.16,3
2024-03-08,10.120000000000001,6.859999999999999,53
2024-03-09,9.6,6.14,61
2024-03-10,7.74,4.36,61
2024-03-11,8.68,4.96,55
2024-03-12,10.180000000000001,8.12,51
2024-03-13,10.9,9.22,3
2024-03-14,12.74,10.7,3
2024-03-15,12.76,10.879999999999999,51
2024-03-16,13.440000000000001,12.4,51
2024-03-17,14.379999999999999,13.52,3
2024-03-18,13.959999999999999,13.059999999999999,55
2024-03-19,13.52,12.78,3
2024-03-20,14.180000000000001,13.280000000000001,3
2024-03-21,14.459999999999999,14.38,3
2024-03-22,14.26,13.76,3
2024-03-23,11.16,7.94,51
2024-03-24,10.26,7.359999999999999,3
2024-03-25,10.24,7.76,3
2024-03-26,8.46,5.68,63
2024-03-27,8.9,5.16,61
2024-03-28,11.14,6.459999999999999,63
2024-03-29,11.040000000000001,8.959999999999999,63
2024-03-30,10.059999999999999,7.56,53
2024-03-31,10.28,7.68,63
2024-04-01,9.879999999999999,6.24,63
2024-04-02,11.440000000000001,8.319999999999999,53
2024-04-03,14.0,11.26,3
2024-04-04,15.64,13.760000000000002,3
2024-04-05,18.78,16.6,3
2024-04-06,20.240000000000002,16.8,3
2024-04-07,16.06,15.48,51
2024-04-08,15.0,13.2,63
2024-04-09,9.92,6.0,61
2024-04-10,10.540000000000001,8.32,51
2024-04-11,12.1,10.82,3
2024-04-12,15.3,15.02,1
2024-04-13,17.02,17.22,3
2024-04-14,16.86,16.94,3
2024-04-15,12.919999999999998,10.24,51
2024-04-16,11.22,7.640000000000001,51
2024-04-17,10.38,7.3,51
2024-04-18,10.14,7.279999999999999,51
2024-04-19,10.08,7.76,0
2024-04-20,10.72,7.9799999999999995,3
2024-04-21,8.92,5.26,3
2024-04-22,8.16,4.34,51
2024-04-23,8.040000000000001,4.779999999999999,51
2024-04-24,8.66,5.68,51
2024-04-25,10.26,7.94,53
2024-04-26,11.14,9.440000000000001,53
2024-04-27,12.26,10.120000000000001,63
2024-04-28,11.66,9.44,53
2024-04-29,11.48,10.24,3
2024-04-30,13.459999999999999,12.440000000000001,3
2024-05-01,10.5,8.34,53
2024-05-02,10.940000000000001,7.88,53
2024-05-03,11.14,8.78,63
2024-05-04,14.6,12.86,63
2024-05-05,15.419999999999998,14.6,63
2024-05-06,12.739999999999998,10.120000000000001,53
2024-05-07,12.84,10.64,61
2024-05-08,14.64,13.74,51
2024-05-09,15.66,14.540000000000001,1
2024-05-10,18.439999999999998,18.240000000000002,3
2024-05-11,18.639999999999997,18.9,3
2024-05-12,15.719999999999999,14.959999999999999,51
2024-05-13,16.64,16.26,63
2024-05-14,13.84,12.16,63
2024-05-15,12.98,11.02,61
2024-05-16,12.5,10.879999999999999,61
2024-05-17,13.1,12.2,53
2024-05-18,13.819999999999999,13.24,51
2024-05-19,13.940000000000001,13.66,63
2024-05-20,13.64,12.42,63
2024-05-21,14.2,12.219999999999999,61
2024-05-22,14.14,12.919999999999998,51
2024-05-23,13.680000000000001,12.379999999999999,61
2024-05-24,14.16,13.459999999999999,51
2024-05-25,16.62,16.22,3
2024-05-26,15.98,15.040000000000001,51
2024-05-27,14.66,13.48,51
2024-05-28,15.14,14.36,3
2024-05-29,15.360000000000003,14.5,3
2024-05-30,15.74,14.059999999999999,51
2024-05-31,14.6,13.36,51
2024-06-01,15.02,13.74,51
2024-06-02,15.38,14.48,51
2024-06-03,16.66,16.3,3
2024-06-04,17.34,17.5,3
2024-06-05,17.82,18.22,3
2024-06-06,18.2,18.36,3
2024-06-07,18.94,19.66,3
2024-06-08,20.02,21.02,61
2024-06-09,17.46,16.259999999999998,3
2024-06-10,15.960000000000003,14.719999999999999,51
2024-06-11,15.62,14.52,53
2024-06-12,14.940000000000001,13.52,51
2024-06-13,15.959999999999999,14.959999999999999,3
2024-06-14,17.240000000000002,16.419999999999998,63
2024-06-15,15.76,13.819999999999999,53
2024-06-16,17.04,16.04,51
2024-06-17,20.36,21.580000000000002,51
2024-06-18,20.52,22.0,63
2024-06-19,19.04,19.84,61
2024-06-20,17.34,17.98,61
2024-06-21,17.259999999999998,16.7,61
2024-06-22,16.119999999999997,15.059999999999999,53
2024-06-23,17.080000000000002,17.36,51
2024-06-24,19.06,19.619999999999997,3
2024-06-25,22.2,24.0,3
2024-06-26,23.56,26.18,1
2024-06-27,22.0,23.9,3
2024-06-28,21.259999999999998,22.64,51
2024-06-29,19.64,19.36,63
2024-06-30,17.939999999999998,17.78,51
2024-07-01,17.48,17.0,51
2024-07-02,17.06,16.32,51
2024-07-03,17.16,16.439999999999998,51
2024-07-04,18.1,17.74,51
2024-07-05,18.96,19.919999999999998,3
2024-07-06,17.22,16.54,51
2024-07-07,16.34,15.64,51
2024-07-08,20.14,21.02,3
2024-07-09,21.68,22.78,53
2024-07-10,21.14,23.2,51
2024-07-11,21.46,23.5,61
2024-07-12,18.72,18.3,51
2024-07-13,17.06,16.740000000000002,3
2024-07-14,18.8,19.52,53
2024-07-15,20.4,20.82,51
2024-07-16,19.36,19.28,51
2024-07-17,20.2,21.2,3
2024-07-18,22.939999999999998,24.98,3
2024-07-19,22.9,24.880000000000003,3
2024-07-20,21.66,23.28,3
2024-07-21,19.04,18.5,63
2024-07-22,18.9,19.02,51
2024-07-23,20.3,21.56,3
2024-07-24,20.64,22.2,3
2024-07-25,20.580000000000002,21.759999999999998,2
2024-07-26,21.44,22.919999999999998,51
2024-07-27,21.660000000000004,23.44,3
2024-07-28,24.96,27.080000000000002,3
2024-07-29,27.439999999999998,30.860000000000003,3
2024-07-30,26.1,29.54,3
2024-07-31,25.54,28.26,3
2024-08-01,23.04,25.06,51
2024-08-02,21.14,22.18,3
2024-08-03,20.380000000000003,21.1,51
2024-08-04,20.72,22.1,51
2024-08-05,22.0,23.78,0
2024-08-06,21.98,23.72,3
2024-08-07,21.4,22.580000000000002,3
2024-08-08,21.34,22.32,3
2024-08-09,21.94,23.32,3
2024-08-10,24.22,26.119999999999997,3
2024-08-11,28.439999999999998,30.0,3
2024-08-12,24.240000000000002,25.56,53
2024-08-13,21.6,23.72,51
2024-08-14,19.96,20.86,51
2024-08-15,19.6,20.240000000000002,3
2024-08-16,19.98,20.98,3
2024-08-17,20.16,21.119999999999997,3
2024-08-18,18.98,19.0,51
2024-08-19,18.04,18.3,3
2024-08-20,18.839999999999996,19.2,3
2024-08-21,18.66,18.740000000000002,51
2024-08-22,18.619999999999997,18.96,3
2024-08-23,20.52,21.56,3
2024-08-24,21.380000000000003,22.02,53
2024-08-25,18.06,17.84,3
2024-08-26,18.26,17.66,3
2024-08-27,21.2,21.04,3
2024-08-28,22.0,23.240000000000002,3
2024-08-29,20.48,21.98,61
2024-08-30,21.580000000000002,23.76,61
2024-08-31,23.0,25.580000000000002,65
2024-09-01,20.94,22.68,61
2024-09-02,20.18,21.8,61
2024-09-03,18.7,19.7,61
2024-09-04,17.16,17.240000000000002,51
2024-09-05,16.1,15.52,51
2024-09-06,15.74,15.8,61
2024-09-07,17.080000000000002,17.22,63
2024-09-08,16.56,16.02,53
2024-09-09,17.619999999999997,16.8,51
2024-09-10,16.7,15.879999999999999,51
2024-09-11,16.4,15.12,61
2024-09-12,14.24,12.959999999999999,3
2024-09-13,13.12,11.28,3
2024-09-14,13.219999999999999,11.02,3
2024-09-15,13.040000000000001,10.959999999999999,3
2024-09-16,14.419999999999998,12.9,3
2024-09-17,15.7,14.180000000000001,3
2024-09-18,16.4,15.719999999999999,2
2024-09-19,17.56,17.4,1
2024-09-20,17.759999999999998,17.82,53
2024-09-21,17.9,18.14,63
2024-09-22,17.080000000000002,17.2,63
2024-09-23,15.540000000000001,14.280000000000001,51
2024-09-24,16.119999999999997,15.419999999999998,61
2024-09-25,17.68,16.740000000000002,3
2024-09-26,17.96,16.96,63
2024-09-27,14.12,11.16,61
2024-09-28,12.559999999999999,11.0,51
2024-09-29,13.059999999999999,11.379999999999999,3
2024-09-30,16.9,16.02,51
2024-10-01,16.4,16.28,63
2024-10-02,13.940000000000001,13.559999999999999,51
2024-10-03,13.12,11.78,3
2024-10-04,11.5,9.86,3
2024-10-05,13.1,11.48,61
2024-10-06,18.119999999999997,18.0,63
2024-10-07,17.96,18.14,63
2024-10-08,16.759999999999998,15.3,51
2024-10-09,18.28,15.6,61
2024-10-10,14.36,12.6,51
2024-10-11,13.74,12.5,3
2024-10-12,17.119999999999997,16.160000000000004,61
2024-10-13,17.66,18.16,3
2024-10-14,19.04,20.14,51
2024-10-15,19.759999999999998,20.54,63
2024-10-16,19.160000000000004,19.0,63
2024-10-17,15.459999999999999,15.040000000000001,63
2024-10-18,13.5,11.74,63
2024-10-19,14.7,13.940000000000001,53
2024-10-20,16.619999999999997,16.66,3
2024-10-21,17.119999999999997,17.0,3
2024-10-22,14.440000000000001,13.719999999999999,51
2024-10-23,13.7,12.86,2
2024-10-24,16.18,15.48,3
2024-10-25,14.940000000000001,14.080000000000002,63
2024-10-26,12.74,12.120000000000001,63
2024-10-27,13.4,12.66,51
2024-10-28,12.7,12.3,3
2024-10-29,13.940000000000001,13.64,3
2024-10-30,14.76,14.24,3
2024-10-31,15.02,14.8,3
2024-11-01,14.76,14.419999999999998,3
2024-11-02,13.440000000000001,12.74,3
2024-11-03,14.040000000000001,13.419999999999998,3
2024-11-04,14.059999999999999,13.540000000000001,3
2024-11-05,15.5,15.440000000000001,3
2024-11-06,14.24,14.02,3
2024-11-07,13.8,13.040000000000001,2
2024-11-08,13.959999999999999,12.98,3
2024-11-09,13.88,13.26,63
2024-11-10,13.459999999999999,13.180000000000001,51
2024-11-11,11.9,10.459999999999999,3
2024-11-12,9.16,6.459999999999999,51
2024-11-13,7.56,4.26,3
2024-11-14,7.58,4.5200000000000005,3
2024-11-15,8.38,6.0200000000000005,0
2024-11-16,8.84,7.0,3
2024-11-17,9.14,7.62,51
2024-11-18,10.28,8.72,3
2024-11-19,12.08,9.040000000000001,63
2024-11-20,10.78,8.02,61
2024-11-21,10.92,6.840000000000001,63
2024-11-22,6.540000000000001,3.3600000000000003,63
2024-11-23,8.780000000000001,4.66,3
2024-11-24,15.0,10.4,3
2024-11-25,14.580000000000002,11.379999999999999,63
2024-11-26,10.28,8.36,3
2024-11-27,10.459999999999999,8.16,3
2024-11-28,11.120000000000001,9.58,0
2024-11-29,10.74,9.38,3
2024-11-30,10.32,9.2,3
2024-12-01,11.540000000000001,10.1,3
2024-12-02,11.379999999999999,9.92,61
2024-12-03,8.76,7.26,51
2024-12-04,6.640000000000001,4.32,3
2024-12-05,8.559999999999999,5.82,3
2024-12-06,12.919999999999998,11.040000000000001,61
2024-12-07,10.74,6.4799999999999995,63
2024-12-08,7.2,2.1399999999999997,61
2024-12-09,6.26,2.6399999999999997,51
2024-12-10,4.779999999999999,1.5,3
2024-12-11,4.6,1.3599999999999999,3
2024-12-12,4.3,1.1199999999999999,0
2024-12-13,5.3,2.66,3
2024-12-14,5.959999999999999,3.1399999999999997,61
2024-12-15,6.76,4.62,51
2024-12-16,5.9799999999999995,3.44,3
2024-12-17,6.14,3.2600000000000002,3
2024-12-18,11.059999999999999,8.44,3
2024-12-19,10.9,7.140000000000001,61
2024-12-20,6.74,3.96,51
2024-12-21,9.72,6.779999999999999,61
2024-12-22,10.620000000000001,6.2,53
2024-12-23,7.239999999999999,3.2,3
2024-12-24,9.42,7.760000000000001,53
2024-12-25,9.6,8.1,3
2024-12-26,7.24,5.14,3
2024-12-27,5.46,3.2,3
2024-12-28,4.279999999999999,1.86,0
2024-12-29,4.32,1.8200000000000003,3
2024-12-30,3.12,0.5,3
2024-12-31,2.2800000000000002,-0.54,3
2025-01-01,4.0,0.66,3
2025-01-02,7.220000000000001,3.3,3
2025-01-03,7.0200000000000005,4.32,53
2025-01-04,10.280000000000001,7.94,61
2025-01-05,11.76,8.32,3
2025-01-06,10.76,6.44,51
2025-01-07,9.2,5.359999999999999,55
2025-01-08,13.14,9.040000000000001,63
2025-01-09,11.52,7.5200000000000005,55
2025-01-10,11.78,9.4,61
2025-01-11,8.72,6.32,63
2025-01-12,2.06,-1.7,3
2025-01-13,0.10000000000000002,-3.8600000000000003,0
2025-01-14,0.27999999999999997,-3.3,1
2025-01-15,1.86,-1.48,3
2025-01-16,3.06,-0.44000000000000006,3
2025-01-17,2.7399999999999998,-0.33999999999999997,0
2025-01-18,1.28,-1.7599999999999998,3
2025-01-19,1.8800000000000001,-1.52,3
2025-01-20,4.86,1.52,51
2025-01-21,6.659999999999999,3.38,53
2025-01-22,10.940000000000001,8.2,63
2025-01-23,8.9,6.58,53
2025-01-24,10.82,7.3,3
2025-01-25,11.16,7.76,61
2025-01-26,8.64,4.26,61
2025-01-27,11.3,7.779999999999999,61
2025-01-28,8.9,3.3600000000000003,61
2025-01-29,8.18,4.32,53
2025-01-30,7.8,4.08,51
2025-01-31,6.18,3.4,51
2025-02-01,5.82,2.74,63
2025-02-02,4.18,1.6600000000000001,3
2025-02-03,5.0,2.7399999999999998,2
2025-02-04,4.5200000000000005,2.16,3
2025-02-05,5.78,3.4400000000000004,3
2025-02-06,5.32,2.16,3
2025-02-07,5.279999999999999,2.12,63
2025-02-08,5.46,2.02,73
2025-02-09,5.720000000000001,2.94,53
2025-02-10,9.120000000000001,7.18,3
2025-02-11,10.1,8.040000000000001,51
2025-02-12,9.3,7.26,53
2025-02-13,9.66,8.14,53
2025-02-14,10.2,8.64,53
2025-02-15,8.26,5.46,3
2025-02-16,9.36,7.040000000000001,3
2025-02-17,9.72,8.139999999999999,3
2025-02-18,10.28,8.0,3
2025-02-19,11.76,9.86,3
2025-02-20,12.1,10.58,3
2025-02-21,13.14,10.459999999999999,3
2025-02-22,11.26,8.919999999999998,63
2025-02-23,9.26,7.32,3
2025-02-24,11.28,8.7,3
2025-02-25,10.22,6.38,61
2025-02-26,8.64,5.720000000000001,51
2025-02-27,8.3,5.7,3
2025-02-28,7.12,3.9200000000000004,3
2025-03-01,5.9399999999999995,2.0,3
2025-03-02,6.5,3.2399999999999998,3
2025-03-03,8.52,5.9399999999999995,3
2025-03-04,10.22,8.28,3
2025-03-05,10.98,8.5,3
2025-03-06,12.34,9.36,3
2025-03-07,13.180000000000001,10.18,3
2025-03-08,14.440000000000001,11.08,53
2025-03-09,11.68,9.7,63
2025-03-10,10.5,8.4,51
2025-03-11,9.92,7.94,63
2025-03-12,8.6,6.12,63
2025-03-13,6.1,3.4799999999999995,51
2025-03-14,5.04,1.72,51
2025-03-15,4.4799999999999995,0.9200000000000002,51
2025-03-16,4.5,1.64,51
2025-03-17,5.9799999999999995,2.5799999999999996,3
2025-03-18,9.3,6.2,3
2025-03-19,13.48,10.52,3
2025-03-20,13.8,10.98,3
2025-03-21,14.64,11.76,61
2025-03-22,11.64,8.32,61
2025-03-23,10.22,7.1,53
2025-03-24,10.28,8.6,3
2025-03-25,10.28,8.32,51
2025-03-26,10.26,8.34,51
2025-03-27,11.120000000000001,9.24,51
2025-03-28,10.26,7.7,53
2025-03-29,9.28,5.58,3
2025-03-30,9.059999999999999,6.959999999999999,51
2025-03-31,11.48,9.459999999999999,3
2025-04-01,12.62,9.22,0
2025-04-02,10.76,7.42,51
2025-04-03,12.86,10.7,63
2025-04-04,14.24,12.5,3
2025-04-05,15.0,13.64,3
2025-04-06,14.48,13.84,1
2025-04-07,13.74,12.7,3
2025-04-08,14.02,13.059999999999999,3
2025-04-09,14.16,12.58,3
2025-04-10,14.66,12.66,0
2025-04-11,16.48,15.3,3
2025-04-12,15.16,13.64,63
2025-04-13,13.66,12.66,3
2025-04-14,13.36,12.3,51
2025-04-15,11.5,8.68,51
2025-04-16,10.22,7.739999999999999,51
2025-04-17,10.36,7.82,51
2025-04-18,13.680000000000001,11.74,63
2025-04-19,11.64,9.6,63
2025-04-20,10.52,7.1,61
2025-04-21,12.5,10.379999999999999,51
2025-04-22,11.84,10.2,51
2025-04-23,11.48,8.819999999999999,63
2025-04-24,13.14,11.620000000000001,51
2025-04-25,14.1,12.919999999999998,3
