date,temperature_2m_mean,apparent_temperature_mean,weather_code
2021-06-21,17.4,17.4,61
2021-06-22,15.8,15.9,63
2021-06-23,16.6,16.9,51
2021-06-24,15.6,15.0,51
2021-06-25,15.8,15.2,3
2021-06-26,17.9,18.1,53
2021-06-27,17.3,18.0,63
2021-06-28,15.4,14.5,63
2021-06-29,14.3,13.2,63
2021-06-30,16.1,15.9,53
2021-07-01,18.0,18.8,51
2021-07-02,20.0,21.2,51
2021-07-03,19.2,20.2,61
2021-07-04,16.7,17.1,61
2021-07-05,19.4,19.1,51
2021-07-06,17.0,16.2,63
2021-07-07,15.4,15.1,55
2021-07-08,15.4,15.2,51
2021-07-09,15.7,15.6,3
2021-07-10,15.9,15.3,55
2021-07-11,18.1,19.1,3
2021-07-12,16.0,15.8,63
2021-07-13,13.7,12.9,61
2021-07-14,16.3,15.9,55
2021-07-15,17.5,17.3,51
2021-07-16,17.2,17.0,3
2021-07-17,18.3,18.0,3
2021-07-18,20.8,20.7,3
2021-07-19,22.5,22.8,0
2021-07-20,23.1,23.5,2
2021-07-21,23.2,23.3,3
2021-07-22,23.1,23.4,2
2021-07-23,23.8,25.1,53
2021-07-24,19.4,19.5,51
2021-07-25,17.9,17.7,53
2021-07-26,17.7,17.9,51
2021-07-27,17.3,17.6,53
2021-07-28,18.0,17.9,51
2021-07-29,18.0,18.5,2
2021-07-30,18.0,17.8,51
2021-07-31,14.2,13.9,51
2021-08-01,15.3,14.5,53
2021-08-02,15.7,15.5,51
2021-08-03,15.5,15.2,53
2021-08-04,16.6,16.4,61
2021-08-05,17.2,16.6,53
2021-08-06,17.0,16.3,53
2021-08-07,16.3,15.5,61
2021-08-08,15.3,14.4,51
2021-08-09,15.8,15.8,3
2021-08-10,18.8,19.7,3
2021-08-11,20.6,21.9,0
2021-08-12,22.6,24.6,3
2021-08-13,22.7,25.5,51
2021-08-14,24.3,27.2,1
2021-08-15,21.7,23.0,51
2021-08-16,17.6,16.7,51
2021-08-17,16.1,15.2,3
2021-08-18,16.5,16.4,3
2021-08-19,16.9,17.2,51
2021-08-20,19.3,20.4,3
2021-08-21,19.8,20.6,51
2021-08-22,18.5,18.9,3
2021-08-23,17.9,17.3,3
2021-08-24,17.8,16.7,3
2021-08-25,17.8,16.8,0
2021-08-26,18.5,18.0,3
2021-08-27,16.6,15.0,3
2021-08-28,15.5,13.3,3
2021-08-29,15.5,13.8,3
2021-08-30,15.5,13.5,3
2021-08-31,16.8,15.2,3
2021-09-01,17.8,16.2,3
2021-09-02,19.8,19.2,51
2021-09-03,19.3,19.8,51
2021-09-04,18.7,20.2,61
2021-09-05,19.7,20.8,3
2021-09-06,21.4,21.9,0
2021-09-07,23.2,23.8,3
2021-09-08,21.0,22.3,53
2021-09-09,19.1,20.3,63
2021-09-10,18.2,19.0,53
2021-09-11,16.7,17.2,3
2021-09-12,17.3,17.4,3
2021-09-13,19.3,20.0,51
2021-09-14,21.3,22.5,53
2021-09-15,19.8,21.1,65
2021-09-16,17.7,19.1,61
2021-09-17,17.1,17.5,51
2021-09-18,15.2,15.4,63
2021-09-19,13.2,12.4,61
2021-09-20,13.7,13.0,53
2021-09-21,14.4,13.4,3
2021-09-22,15.2,14.5,0
2021-09-23,14.8,14.5,2
2021-09-24,16.2,16.4,2
2021-09-25,17.3,17.5,51
2021-09-26,16.6,16.6,63
2021-09-27,15.6,14.7,53
2021-09-28,12.2,11.3,3
2021-09-29,13.4,12.2,51
2021-09-30,11.2,9.7,2
2021-10-01,11.6,10.0,51
2021-10-02,15.7,14.2,55
2021-10-03,15.2,13.4,63
2021-10-04,12.3,11.0,51
2021-10-05,12.2,10.0,61
2021-10-06,10.8,8.7,51
2021-10-07,9.8,7.7,3
2021-10-08,11.1,8.7,3
2021-10-09,11.5,9.9,3
2021-10-10,11.4,9.4,3
2021-10-11,10.0,7.4,3
2021-10-12,10.0,7.6,3
2021-10-13,10.3,7.8,3
2021-10-14,9.3,6.9,3
2021-10-15,10.1,8.4,3
2021-10-16,9.7,8.3,0
2021-10-17,11.6,9.8,3
2021-10-18,13.4,12.2,3
2021-10-19,15.7,13.9,3
2021-10-20,16.3,15.0,63
2021-10-21,12.8,10.4,61
2021-10-22,10.5,8.7,51
2021-10-23,7.4,4.6,0
2021-10-24,8.8,6.5,2
2021-10-25,9.5,8.1,53
2021-10-26,11.1,10.3,51
2021-10-27,9.2,7.5,3
2021-10-28,12.4,9.7,0
2021-10-29,13.7,11.0,63
2021-10-30,14.3,13.0,61
2021-10-31,14.4,12.8,63
2021-11-01,10.9,8.5,63
2021-11-02,9.2,6.1,63
2021-11-03,6.9,4.2,53
2021-11-04,5.9,3.7,53
2021-11-05,5.6,2.7,51
2021-11-06,4.9,1.8,3
2021-11-07,5.3,3.3,51
2021-11-08,7.4,4.8,3
2021-11-09,5.1,2.0,3
2021-11-10,6.6,4.3,3
2021-11-11,10.1,8.5,51
2021-11-12,8.5,6.5,3
2021-11-13,9.0,7.5,53
2021-11-14,8.9,6.9,51
2021-11-15,7.8,5.1,51
2021-11-16,7.1,4.7,51
2021-11-17,7.0,4.9,51
2021-11-18,7.8,5.5,51
2021-11-19,5.5,3.1,2
2021-11-20,5.6,3.3,3
2021-11-21,3.9,1.4,51
2021-11-22,5.4,1.4,3
2021-11-23,6.1,1.8,3
2021-11-24,6.3,3.6,51
2021-11-25,5.4,2.3,53
2021-11-26,3.8,-0.0,53
2021-11-27,3.4,-0.6,53
2021-11-28,1.7,-2.8,73
2021-11-29,-0.2,-3.4,71
2021-11-30,0.3,-3.4,3
2021-12-01,6.2,2.7,55
2021-12-02,3.5,0.1,53
2021-12-03,1.7,-2.0,71
2021-12-04,8.2,4.7,63
2021-12-05,3.6,-0.3,73
2021-12-06,4.7,1.2,53
2021-12-07,5.7,2.1,63
2021-12-08,4.4,1.1,73
2021-12-09,2.4,-0.9,61
2021-12-10,4.8,0.4,71
2021-12-11,3.6,0.9,3
2021-12-12,6.0,4.0,51
2021-12-13,4.0,1.4,3
2021-12-14,4.3,1.8,0
2021-12-15,5.2,2.0,3
2021-12-16,3.8,0.0,3
2021-12-17,4.5,1.2,2
2021-12-18,3.3,-0.0,0
2021-12-19,1.4,-1.8,0
2021-12-20,0.2,-3.4,0
2021-12-21,-0.4,-4.0,2
2021-12-22,1.0,-3.1,3
2021-12-23,6.4,3.0,3
2021-12-24,7.7,5.1,55
2021-12-25,6.9,4.7,61
2021-12-26,8.1,5.8,61
2021-12-27,9.4,6.2,63
2021-12-28,11.4,8.3,63
2021-12-29,12.5,10.5,55
2021-12-30,10.6,9.4,3
2021-12-31,8.9,6.8,3
2022-01-01,7.7,4.9,3
2022-01-02,10.2,7.6,51
2022-01-03,10.3,8.0,53
2022-01-04,9.7,6.6,55
2022-01-05,2.0,-1.7,51
2022-01-06,0.7,-2.5,3
2022-01-07,2.6,-1.0,71
2022-01-08,7.1,3.3,61
2022-01-09,5.5,1.9,55
2022-01-10,5.5,3.2,61
2022-01-11,1.8,-1.8,3
2022-01-12,0.4,-3.7,1
2022-01-13,1.8,-2.1,0
2022-01-14,0.1,-3.7,0
2022-01-15,-0.4,-4.2,0
2022-01-16,-2.4,-6.0,3
2022-01-17,1.7,-1.4,51
2022-01-18,2.6,-0.9,3
2022-01-19,0.8,-2.5,71
2022-01-20,2.2,-0.8,51
2022-01-21,1.4,-3.5,3
2022-01-22,1.2,-3.3,3
2022-01-23,3.2,-0.6,3
2022-01-24,1.9,-1.6,0
2022-01-25,0.8,-2.4,0
2022-01-26,-0.3,-3.8,1
2022-01-27,-0.8,-4.4,0
2022-01-28,2.1,-1.2,3
2022-01-29,0.7,-2.4,3
2022-01-30,4.3,2.1,51
2022-01-31,5.3,1.9,51
2022-02-01,3.2,0.0,51
2022-02-02,6.9,4.7,51
2022-02-03,3.6,0.8,3
2022-02-04,6.3,3.7,51
2022-02-05,4.8,1.9,51
2022-02-06,4.2,0.6,51
2022-02-07,7.3,4.2,53
2022-02-08,3.5,0.5,3
2022-02-09,6.2,2.7,3
2022-02-10,7.7,5.0,3
2022-02-11,5.7,2.0,53
2022-02-12,1.5,-2.2,3
2022-02-13,7.7,3.6,3
2022-02-14,7.5,3.9,53
2022-02-15,5.1,2.0,71
2022-02-16,9.8,6.8,55
2022-02-17,11.0,8.8,53
2022-02-18,9.6,6.9,51
2022-02-19,4.7,1.6,51
2022-02-20,7.3,3.9,51
2022-02-21,7.6,3.3,53
2022-02-22,6.8,4.2,51
2022-02-23,8.1,6.3,51
2022-02-24,7.7,4.6,53
2022-02-25,4.7,1.6,51
2022-02-26,4.5,0.4,3
2022-02-27,6.4,3.2,0
2022-02-28,5.7,3.0,0
2022-03-01,6.0,3.1,3
2022-03-02,7.9,5.4,53
2022-03-03,9.3,7.6,51
2022-03-04,8.0,5.8,51
2022-03-05,5.9,3.1,51
2022-03-06,4.1,0.5,3
2022-03-07,2.7,-1.0,0
2022-03-08,6.5,3.0,53
2022-03-09,8.3,5.1,53
2022-03-10,9.0,6.1,51
2022-03-11,9.4,5.3,61
2022-03-12,7.7,4.5,61
2022-03-13,6.8,2.7,63
2022-03-14,7.4,4.2,51
2022-03-15,12.8,9.5,53
2022-03-16,12.5,10.7,3
2022-03-17,9.3,6.4,61
2022-03-18,8.5,4.3,51
2022-03-19,10.9,8.8,3
2022-03-20,10.5,7.1,3
2022-03-21,11.2,7.4,3
2022-03-22,9.8,5.3,1
2022-03-23,9.1,5.5,0
2022-03-24,9.1,6.3,0
2022-03-25,10.2,7.2,3
2022-03-26,11.6,8.7,3
2022-03-27,11.2,8.8,3
2022-03-28,12.4,9.6,3
2022-03-29,11.4,8.9,53
2022-03-30,9.1,7.2,61
2022-03-31,7.0,4.0,71
2022-04-01,1.6,-3.8,73
2022-04-02,1.9,-3.6,73
2022-04-03,1.1,-3.3,71
2022-04-04,2.7,-0.5,3
2022-04-05,5.7,3.2,3
2022-04-06,8.6,6.3,51
2022-04-07,9.8,6.1,63
2022-04-08,10.8,7.0,61
2022-04-09,5.5,2.0,51
2022-04-10,6.7,4.0,3
2022-04-11,12.7,8.9,3
2022-04-12,13.6,10.0,3
2022-04-13,11.8,10.9,63
2022-04-14,13.5,12.4,3
2022-04-15,14.8,13.6,0
2022-04-16,14.0,12.3,3
2022-04-17,12.9,11.4,3
2022-04-18,12.3,11.0,3
2022-04-19,11.4,9.5,51
2022-04-20,11.5,9.8,61
2022-04-21,12.7,11.6,55
2022-04-22,11.8,10.9,63
2022-04-23,11.8,10.1,63
2022-04-24,11.1,9.1,63
2022-04-25,11.1,9.1,55
2022-04-26,11.7,9.8,3
2022-04-27,14.0,11.8,3
2022-04-28,15.5,14.9,63
2022-04-29,14.2,13.8,55
2022-04-30,13.0,11.4,51
2022-05-01,11.7,9.7,3
2022-05-02,12.9,10.9,3
2022-05-03,13.8,12.4,51
2022-05-04,12.4,10.9,51
2022-05-05,12.2,10.2,51
2022-05-06,12.6,10.3,51
2022-05-07,14.1,12.7,51
2022-05-08,14.9,13.4,51
2022-05-09,16.8,16.0,3
2022-05-10,17.6,16.8,3
2022-05-11,19.3,18.5,3
2022-05-12,15.5,15.8,61
2022-05-13,17.8,18.3,51
2022-05-14,19.3,19.9,3
2022-05-15,20.9,20.6,53
2022-05-16,19.5,20.4,63
2022-05-17,20.6,21.0,51
2022-05-18,21.6,22.0,51
2022-05-19,22.2,22.5,51
2022-05-20,21.8,21.0,3
2022-05-21,21.8,23.6,3
2022-05-22,22.8,24.0,65
2022-05-23,16.6,15.3,55
2022-05-24,12.6,10.9,61
2022-05-25,13.0,11.2,3
2022-05-26,13.7,12.6,51
2022-05-27,16.4,15.6,51
2022-05-28,16.8,15.0,3
2022-05-29,14.1,11.3,1
2022-05-30,14.6,12.5,3
2022-05-31,16.4,14.7,51
2022-06-01,17.1,17.1,63
2022-06-02,20.3,21.0,63
2022-06-03,20.3,20.8,61
2022-06-04,20.2,21.1,63
2022-06-05,17.2,17.2,61
2022-06-06,15.3,15.4,61
2022-06-07,16.4,15.2,51
2022-06-08,15.5,14.4,63
2022-06-09,15.0,13.7,51
2022-06-10,17.3,17.9,2
2022-06-11,19.9,20.6,3
2022-06-12,20.8,22.1,53
2022-06-13,20.3,19.8,3
2022-06-14,22.2,22.8,3
2022-06-15,24.3,25.3,51
2022-06-16,24.3,25.3,3
2022-06-17,26.0,26.6,3
2022-06-18,27.9,28.0,3
2022-06-19,24.9,25.2,63
2022-06-20,22.2,23.5,63
2022-06-21,22.1,23.4,63
2022-06-22,20.1,21.1,61
2022-06-23,18.5,19.7,63
2022-06-24,17.3,16.6,51
2022-06-25,16.5,16.4,55
2022-06-26,15.3,15.3,63
2022-06-27,16.3,15.7,53
2022-06-28,16.4,16.0,3
2022-06-29,17.7,17.8,53
2022-06-30,13.9,13.3,63
2022-07-01,14.2,13.3,3
2022-07-02,17.8,18.1,0
2022-07-03,19.0,19.2,51
2022-07-04,19.9,20.4,53
2022-07-05,19.6,19.6,0
2022-07-06,19.0,18.2,1
2022-07-07,18.5,18.0,2
2022-07-08,19.0,18.0,2
2022-07-09,21.2,20.4,0
2022-07-10,21.5,20.5,0
2022-07-11,22.9,21.9,0
2022-07-12,24.0,23.5,3
2022-07-13,24.0,23.7,3
2022-07-14,25.2,25.9,3
2022-07-15,23.6,23.3,3
2022-07-16,23.2,21.7,3
2022-07-17,24.6,23.0,3
2022-07-18,28.1,28.0,0
2022-07-19,26.6,27.3,3
2022-07-20,21.2,22.1,61
2022-07-21,20.6,22.1,3
2022-07-22,21.3,22.2,63
2022-07-23,20.9,21.9,51
2022-07-24,22.9,24.1,0
2022-07-25,20.3,20.3,55
2022-07-26,17.5,17.1,51
2022-07-27,18.8,18.6,2
2022-07-28,20.1,19.8,3
2022-07-29,20.8,21.5,53
2022-07-30,21.2,22.1,3
2022-07-31,22.7,23.8,1
2022-08-01,23.0,23.6,3
2022-08-02,24.0,25.0,1
2022-08-03,26.1,27.0,2
2022-08-04,27.0,28.0,51
2022-08-05,23.3,24.6,63
2022-08-06,22.6,21.3,3
2022-08-07,22.1,20.0,0
2022-08-08,23.3,21.4,0
2022-08-09,24.8,23.0,3
2022-08-10,26.1,24.5,3
2022-08-11,26.4,26.0,0
2022-08-12,26.7,26.2,0
2022-08-13,25.8,26.5,3
2022-08-14,21.0,21.8,63
2022-08-15,20.3,20.2,51
2022-08-16,19.2,20.5,63
2022-08-17,18.1,18.5,63
2022-08-18,18.3,18.2,3
2022-08-19,18.7,19.1,51
2022-08-20,19.7,20.8,51
2022-08-21,19.3,19.7,51
2022-08-22,19.6,20.6,51
2022-08-23,21.0,22.4,3
2022-08-24,23.7,24.8,3
2022-08-25,22.0,22.3,3
2022-08-26,20.3,21.3,51
2022-08-27,20.4,20.4,3
2022-08-28,21.9,21.9,2
2022-08-29,23.5,23.5,3
2022-08-30,22.0,22.9,61
2022-08-31,21.6,21.7,3
2022-09-01,21.0,22.1,63
2022-09-02,18.8,19.5,63
2022-09-03,19.2,19.2,53
2022-09-04,20.7,20.8,2
2022-09-05,22.9,23.6,53
2022-09-06,20.5,21.5,63
2022-09-07,18.3,18.6,61
2022-09-08,17.0,15.8,61
2022-09-09,16.4,15.2,51
2022-09-10,16.8,16.1,51
2022-09-11,17.7,17.4,0
2022-09-12,23.0,22.7,3
2022-09-13,23.3,24.5,63
2022-09-14,19.9,20.9,65
2022-09-15,17.9,18.4,55
2022-09-16,15.1,14.0,3
2022-09-17,12.5,9.9,3
2022-09-18,12.5,9.8,0
2022-09-19,13.5,10.6,0
2022-09-20,13.4,10.3,3
2022-09-21,14.0,11.1,3
2022-09-22,14.5,13.1,0
2022-09-23,14.8,13.7,3
2022-09-24,13.8,12.8,51
2022-09-25,12.4,11.8,53
2022-09-26,12.1,10.1,61
2022-09-27,12.2,9.6,61
2022-09-28,13.6,11.5,63
2022-09-29,11.2,9.3,53
2022-09-30,10.1,8.4,51
2022-10-01,14.2,12.7,61
2022-10-02,16.3,15.4,51
2022-10-03,14.5,13.7,3
2022-10-04,13.9,13.4,0
2022-10-05,16.1,15.2,0
2022-10-06,15.2,14.8,51
2022-10-07,15.6,15.5,51
2022-10-08,14.5,13.1,51
2022-10-09,14.3,13.4,1
2022-10-10,16.3,15.8,51
2022-10-11,15.1,15.6,55
2022-10-12,14.2,14.2,3
2022-10-13,13.5,13.2,55
2022-10-14,16.1,15.6,53
2022-10-15,16.2,15.8,55
2022-10-16,18.8,18.3,63
2022-10-17,18.9,18.2,51
2022-10-18,19.1,19.6,51
2022-10-19,20.0,19.2,3
2022-10-20,17.9,17.4,55
2022-10-21,16.7,15.7,65
2022-10-22,16.7,15.6,51
2022-10-23,19.1,16.8,51
2022-10-24,15.3,14.0,51
2022-10-25,15.2,14.0,63
2022-10-26,16.6,16.1,3
2022-10-27,20.0,18.4,3
2022-10-28,21.0,19.4,3
2022-10-29,20.0,17.5,3
2022-10-30,16.7,15.3,3
2022-10-31,16.7,15.7,63
2022-11-01,13.3,11.8,51
2022-11-02,12.2,10.9,51
2022-11-03,12.3,9.5,63
2022-11-04,9.2,5.5,63
2022-11-05,6.5,4.4,3
2022-11-06,8.4,5.8,53
2022-11-07,12.3,10.3,3
2022-11-08,14.3,11.6,63
2022-11-09,12.5,11.7,63
2022-11-10,9.7,8.7,3
2022-11-11,11.0,9.5,3
2022-11-12,13.2,11.9,3
2022-11-13,11.1,9.3,3
2022-11-14,11.9,9.7,63
2022-11-15,11.8,9.8,61
2022-11-16,11.1,8.2,61
2022-11-17,11.0,8.0,63
2022-11-18,8.0,5.6,51
2022-11-19,5.6,3.4,3
2022-11-20,4.2,1.3,55
2022-11-21,6.6,3.1,63
2022-11-22,6.6,3.4,55
2022-11-23,9.0,6.1,61
2022-11-24,8.6,6.0,51
2022-11-25,8.3,6.1,53
2022-11-26,5.6,3.7,3
2022-11-27,7.9,4.5,3
2022-11-28,8.3,5.8,61
2022-11-29,5.4,3.3,51
2022-11-30,5.1,2.0,3
2022-12-01,5.9,2.4,51
2022-12-02,4.5,1.1,71
2022-12-03,4.4,1.5,71
2022-12-04,4.1,1.7,53
2022-12-05,2.6,-0.3,3
2022-12-06,0.3,-3.1,3
2022-12-07,1.1,-3.1,3
2022-12-08,-0.1,-3.4,3
2022-12-09,1.6,-2.1,51
2022-12-10,-0.9,-5.1,3
2022-12-11,-3.6,-7.5,3
2022-12-12,-1.6,-5.4,73
2022-12-13,1.7,-1.4,61
2022-12-14,8.0,5.6,61
2022-12-15,6.0,3.3,51
2022-12-16,0.9,-3.8,51
2022-12-17,-1.5,-5.7,3
2022-12-18,3.7,-0.9,3
2022-12-19,10.3,6.8,3
2022-12-20,11.7,8.6,61
2022-12-21,10.6,8.3,61
2022-12-22,11.4,8.9,61
2022-12-23,12.7,10.7,61
2022-12-24,11.0,9.6,53
2022-12-25,10.5,7.9,51
2022-12-26,9.6,7.6,61
2022-12-27,7.5,5.6,51
2022-12-28,9.5,6.9,53
2022-12-29,9.6,6.7,61
2022-12-30,10.2,7.2,61
2022-12-31,12.5,9.9,53
2023-01-01,12.9,9.4,3
2023-01-02,10.6,8.0,55
2023-01-03,6.0,4.1,51
2023-01-04,6.6,3.8,51
2023-01-05,9.0,7.5,51
2023-01-06,8.9,7.6,51
2023-01-07,7.6,4.3,61
2023-01-08,8.6,5.2,63
2023-01-09,5.7,1.7,61
2023-01-10,6.1,3.2,51
2023-01-11,8.4,5.6,51
2023-01-12,8.0,4.9,51
2023-01-13,9.2,6.3,61
2023-01-14,8.2,4.8,51
2023-01-15,6.9,3.0,55
2023-01-16,4.8,-0.1,75
2023-01-17,3.6,-0.4,75
2023-01-18,1.5,-2.5,71
2023-01-19,0.9,-2.8,75
2023-01-20,0.7,-2.9,51
2023-01-21,0.5,-4.0,71
2023-01-22,-1.6,-6.1,3
2023-01-23,0.7,-4.2,3
2023-01-24,2.1,-2.1,3
2023-01-25,1.8,-1.9,51
2023-01-26,0.5,-3.6,3
2023-01-27,2.1,-2.4,51
2023-01-28,2.3,-2.5,51
2023-01-29,1.0,-3.1,3
2023-01-30,-1.3,-4.5,51
2023-01-31,4.0,1.8,51
2023-02-01,4.7,2.4,51
2023-02-02,4.8,1.9,3
2023-02-03,3.0,-0.3,2
2023-02-04,5.9,2.6,3
2023-02-05,6.7,3.0,3
2023-02-06,4.5,0.1,3
2023-02-07,3.5,-0.9,3
2023-02-08,2.0,-1.6,0
2023-02-09,1.1,-2.6,3
2023-02-10,0.1,-3.8,1
2023-02-11,1.5,-2.3,2
2023-02-12,3.5,0.1,3
2023-02-13,3.9,-0.0,0
2023-02-14,4.4,0.6,3
2023-02-15,4.8,1.4,3
2023-02-16,5.5,2.5,3
2023-02-17,7.0,5.0,51
2023-02-18,9.8,8.3,51
2023-02-19,8.0,6.3,51
2023-02-20,9.0,6.6,2
2023-02-21,8.8,6.3,51
2023-02-22,9.2,7.4,61
2023-02-23,8.6,7.0,63
2023-02-24,6.2,2.9,55
2023-02-25,3.7,-0.1,3
2023-02-26,1.8,-4.4,3
2023-02-27,0.6,-5.2,3
2023-02-28,0.1,-4.7,3
2023-03-01,0.9,-3.1,3
2023-03-02,1.3,-2.0,51
2023-03-03,3.0,0.1,3
2023-03-04,5.4,2.2,3
2023-03-05,3.2,0.0,0
2023-03-06,1.0,-2.4,3
2023-03-07,2.0,-1.2,51
2023-03-08,8.6,4.8,61
2023-03-09,10.2,7.3,63
2023-03-10,8.8,4.5,63
2023-03-11,12.0,9.2,63
2023-03-12,11.3,9.2,53
2023-03-13,13.1,10.5,53
2023-03-14,8.6,4.1,61
2023-03-15,6.8,4.5,51
2023-03-16,10.5,7.1,3
2023-03-17,12.2,8.1,51
2023-03-18,10.1,7.1,61
2023-03-19,9.3,7.2,51
2023-03-20,8.4,6.7,3
2023-03-21,8.8,6.8,3
2023-03-22,10.3,8.2,3
2023-03-23,13.4,11.6,53
2023-03-24,11.6,8.6,63
2023-03-25,10.4,7.1,55
2023-03-26,8.8,4.9,63
2023-03-27,7.0,3.8,51
2023-03-28,7.3,4.1,51
2023-03-29,14.7,11.9,3
2023-03-30,13.4,11.2,61
2023-03-31,11.2,6.7,63
2023-04-01,8.2,4.3,61
2023-04-02,7.4,4.4,51
2023-04-03,7.5,4.2,51
2023-04-04,5.9,1.9,0
2023-04-05,5.7,2.8,3
2023-04-06,8.6,6.1,3
2023-04-07,8.5,5.9,3
2023-04-08,9.8,6.8,3
2023-04-09,11.1,9.1,3
2023-04-10,10.9,8.7,51
2023-04-11,11.3,8.8,51
2023-04-12,9.2,5.3,61
2023-04-13,6.0,2.6,73
2023-04-14,7.1,3.8,63
2023-04-15,9.0,4.9,53
2023-04-16,8.5,5.6,3
2023-04-17,8.9,5.8,51
2023-04-18,10.0,7.2,51
2023-04-19,12.8,11.0,3
2023-04-20,11.3,8.6,51
2023-04-21,11.4,9.3,3
2023-04-22,12.1,9.9,63
2023-04-23,11.2,8.1,61
2023-04-24,10.6,7.9,51
2023-04-25,10.1,8.6,3
2023-04-26,12.1,11.0,51
2023-04-27,13.5,12.9,51
2023-04-28,17.5,17.8,55
2023-04-29,16.8,16.9,61
2023-04-30,14.3,12.9,53
2023-05-01,12.5,11.1,61
2023-05-02,12.8,11.0,0
2023-05-03,16.1,14.9,3
2023-05-04,16.3,14.5,51
2023-05-05,13.8,12.9,53
2023-05-06,16.2,16.0,51
2023-05-07,14.7,13.9,61
2023-05-08,14.7,14.1,51
2023-05-09,13.5,12.1,63
2023-05-10,11.3,9.0,61
2023-05-11,10.8,9.0,61
2023-05-12,10.5,8.8,61
2023-05-13,11.7,10.1,63
2023-05-14,12.7,11.3,51
2023-05-15,12.2,11.1,61
2023-05-16,11.1,7.5,51
2023-05-17,11.0,7.0,3
2023-05-18,11.8,8.7,3
2023-05-19,12.9,10.2,3
2023-05-20,13.5,11.6,53
2023-05-21,14.1,14.1,63
2023-05-22,16.7,16.6,63
2023-05-23,17.0,16.3,3
2023-05-24,15.6,13.4,3
2023-05-25,13.9,11.0,51
2023-05-26,18.0,17.1,1
2023-05-27,19.6,19.7,3
2023-05-28,20.0,20.5,51
2023-05-29,19.6,19.0,2
2023-05-30,19.7,18.7,3
2023-05-31,19.8,18.8,2
2023-06-01,19.1,19.2,53
2023-06-02,19.7,19.7,3
2023-06-03,19.3,19.5,51
2023-06-04,18.3,19.0,63
2023-06-05,19.4,19.6,51
2023-06-06,19.7,20.0,53
2023-06-07,20.6,21.1,3
2023-06-08,21.5,22.2,51
2023-06-09,19.4,20.1,61
2023-06-10,19.5,20.7,51
2023-06-11,19.9,21.3,51
2023-06-12,20.8,21.8,3
2023-06-13,19.0,20.6,61
2023-06-14,20.4,20.2,3
2023-06-15,19.0,19.7,51
2023-06-16,20.3,21.7,51
2023-06-17,22.4,23.8,3
2023-06-18,21.3,23.0,63
2023-06-19,20.6,22.1,63
2023-06-20,20.2,21.1,61
2023-06-21,20.1,22.1,61
2023-06-22,19.4,20.6,65
2023-06-23,19.8,21.3,51
2023-06-24,21.0,21.2,3
2023-06-25,22.5,23.3,3
2023-06-26,20.0,20.7,51
2023-06-27,18.8,18.7,3
2023-06-28,19.8,20.2,0
2023-06-29,20.0,20.7,51
2023-06-30,17.6,17.1,61
2023-07-01,18.2,17.4,61
2023-07-02,18.4,17.8,53
2023-07-03,17.6,17.6,51
2023-07-04,18.5,18.5,51
2023-07-05,17.1,17.3,53
2023-07-06,18.9,19.9,51
2023-07-07,22.5,24.0,61
2023-07-08,23.8,25.1,53
2023-07-09,23.2,25.2,65
2023-07-10,22.7,24.7,3
2023-07-11,23.1,25.2,53
2023-07-12,19.2,19.9,51
2023-07-13,17.7,17.6,3
2023-07-14,20.8,20.5,3
2023-07-15,19.4,19.4,51
2023-07-16,18.1,17.3,3
2023-07-17,18.7,18.6,3
2023-07-18,22.5,23.1,1
2023-07-19,19.5,19.4,3
2023-07-20,20.2,20.8,3
2023-07-21,18.7,18.3,51
2023-07-22,18.1,17.4,3
2023-07-23,19.7,20.1,53
2023-07-24,19.6,19.2,51
2023-07-25,17.0,15.0,53
2023-07-26,16.7,16.1,53
2023-07-27,19.5,19.6,3
2023-07-28,19.3,19.8,51
2023-07-29,19.8,20.9,53
2023-07-30,17.4,16.7,3
2023-07-31,18.0,17.6,3
2023-08-01,19.8,18.9,53
2023-08-02,18.9,17.6,61
2023-08-03,16.0,14.3,61
2023-08-04,15.9,14.7,55
2023-08-05,15.1,13.7,51
2023-08-06,15.0,13.2,51
2023-08-07,15.7,15.0,3
2023-08-08,16.5,15.9,3
2023-08-09,19.5,19.7,2
2023-08-10,22.4,23.2,51
2023-08-11,21.7,23.7,3
2023-08-12,21.4,23.1,63
2023-08-13,20.2,21.1,51
2023-08-14,22.4,24.3,53
2023-08-15,20.4,22.1,63
2023-08-16,20.9,23.0,63
2023-08-17,23.6,26.0,3
2023-08-18,25.0,26.1,3
2023-08-19,24.9,27.0,3
2023-08-20,26.0,28.2,0
2023-08-21,26.9,29.6,0
2023-08-22,27.8,31.1,1
2023-08-23,28.3,31.7,3
2023-08-24,27.6,29.3,53
2023-08-25,22.2,22.4,61
2023-08-26,17.5,17.0,55
2023-08-27,16.7,15.3,51
2023-08-28,15.9,14.7,53
2023-08-29,15.7,14.6,51
2023-08-30,15.9,15.0,51
2023-08-31,15.5,14.6,51
2023-09-01,19.5,20.1,2
2023-09-02,21.2,22.0,53
2023-09-03,23.1,23.3,3
2023-09-04,26.5,26.0,0
2023-09-05,25.6,25.1,0
2023-09-06,23.6,24.8,3
2023-09-07,23.6,23.1,0
2023-09-08,23.6,23.1,2
2023-09-09,23.7,23.1,1
2023-09-10,23.9,23.9,3
2023-09-11,22.1,22.6,51
2023-09-12,20.1,21.6,61
2023-09-13,18.9,20.1,51
2023-09-14,18.1,18.8,3
