date,temperature_2m_mean,apparent_temperature_mean,weather_code
2023-06-04,18.9,20.2,51
2023-06-05,19.4,20.8,51
2023-06-06,20.8,22.3,61
2023-06-07,21.1,22.2,53
2023-06-08,21.7,23.3,51
2023-06-09,20.3,22.2,63
2023-06-10,20.4,22.0,51
2023-06-11,19.7,21.6,53
2023-06-12,19.2,21.0,63
2023-06-13,18.1,19.1,63
2023-06-14,18.0,17.9,61
2023-06-15,19.6,20.3,3
2023-06-16,20.9,22.6,3
2023-06-17,22.9,24.9,63
2023-06-18,21.7,24.6,61
2023-06-19,21.3,23.5,53
2023-06-20,21.4,23.7,61
2023-06-21,20.2,22.3,65
2023-06-22,19.9,20.5,63
2023-06-23,20.6,22.1,3
2023-06-24,23.0,24.0,2
2023-06-25,21.9,23.5,3
2023-06-26,20.6,22.4,51
2023-06-27,20.2,21.4,51
2023-06-28,21.4,22.9,3
2023-06-29,19.5,20.0,51
2023-06-30,17.6,16.7,61
2023-07-01,18.6,18.2,51
2023-07-02,19.8,20.7,51
2023-07-03,20.0,21.3,3
2023-07-04,19.3,20.3,51
2023-07-05,19.7,20.7,3
2023-07-06,21.4,23.3,51
2023-07-07,22.6,24.8,51
2023-07-08,23.3,26.2,51
2023-07-09,22.6,24.6,51
2023-07-10,24.4,27.8,3
2023-07-11,23.1,25.0,3
2023-07-12,20.8,22.5,51
2023-07-13,19.9,21.2,51
2023-07-14,24.4,26.3,3
2023-07-15,20.0,21.0,55
2023-07-16,20.1,20.7,51
2023-07-17,22.9,24.2,3
2023-07-18,23.0,25.2,3
2023-07-19,21.1,22.6,51
2023-07-20,20.0,21.0,51
2023-07-21,19.7,20.2,53
2023-07-22,20.6,21.6,51
2023-07-23,22.0,24.1,3
2023-07-24,19.7,20.6,61
2023-07-25,17.0,16.3,61
2023-07-26,18.6,18.8,3
2023-07-27,20.9,22.5,63
2023-07-28,22.0,24.5,3
2023-07-29,22.6,24.4,51
2023-07-30,20.0,21.5,53
2023-07-31,20.4,21.6,3
2023-08-01,20.0,20.3,53
2023-08-02,21.3,22.2,51
2023-08-03,18.0,17.0,53
2023-08-04,16.6,15.3,61
2023-08-05,17.9,17.0,51
2023-08-06,18.3,17.9,51
2023-08-07,18.0,18.3,3
2023-08-08,20.5,21.1,0
2023-08-09,24.0,24.7,3
2023-08-10,22.7,23.3,3
2023-08-11,22.4,24.6,3
2023-08-12,22.8,24.8,3
2023-08-13,22.3,24.4,51
2023-08-14,23.1,25.2,3
2023-08-15,22.8,24.5,3
2023-08-16,23.6,26.0,51
2023-08-17,23.4,26.0,3
2023-08-18,24.8,28.0,3
2023-08-19,25.7,28.4,2
2023-08-20,25.4,28.8,2
2023-08-21,25.9,29.6,3
2023-08-22,25.6,29.6,3
2023-08-23,29.0,32.7,3
2023-08-24,27.9,30.0,2
2023-08-25,22.3,24.1,55
2023-08-26,18.8,19.8,63
2023-08-27,16.0,15.6,63
2023-08-28,16.5,15.8,63
2023-08-29,17.5,16.8,55
2023-08-30,17.3,16.9,53
2023-08-31,18.4,18.8,3
2023-09-01,21.1,22.5,51
2023-09-02,18.4,20.2,63
2023-09-03,20.7,22.5,3
2023-09-04,23.7,26.5,3
2023-09-05,24.4,26.9,3
2023-09-06,24.0,26.3,3
2023-09-07,24.1,26.2,3
2023-09-08,23.9,26.6,3
2023-09-09,24.7,27.0,3
2023-09-10,24.5,26.3,3
2023-09-11,22.6,24.8,63
2023-09-12,19.3,20.7,63
2023-09-13,19.4,20.5,61
2023-09-14,19.6,20.7,3
2023-09-15,20.5,21.8,55
2023-09-16,21.7,23.7,3
2023-09-17,20.9,22.2,61
2023-09-18,20.0,19.4,3
2023-09-19,18.6,19.2,51
2023-09-20,19.3,19.9,3
2023-09-21,16.0,16.0,63
2023-09-22,14.6,13.2,63
2023-09-23,15.2,14.6,51
2023-09-24,16.9,16.4,1
2023-09-25,18.5,18.8,0
2023-09-26,17.9,18.6,3
2023-09-27,20.6,21.5,3
2023-09-28,21.1,22.3,3
2023-09-29,20.7,22.0,0
2023-09-30,21.6,22.9,0
2023-10-01,23.0,24.1,0
2023-10-02,22.3,23.5,3
2023-10-03,19.9,21.3,53
2023-10-04,19.7,20.7,53
2023-10-05,19.4,20.1,1
2023-10-06,19.4,20.2,0
2023-10-07,19.8,20.3,3
2023-10-08,20.1,20.5,2
2023-10-09,20.1,20.9,1
2023-10-10,20.0,20.9,0
2023-10-11,19.6,19.9,0
2023-10-12,18.9,18.4,1
2023-10-13,20.3,19.4,3
2023-10-14,17.9,19.2,55
2023-10-15,15.5,14.3,53
2023-10-16,17.4,16.8,51
2023-10-17,19.6,19.4,3
2023-10-18,20.4,20.6,61
2023-10-19,16.8,16.5,63
2023-10-20,15.8,12.5,61
2023-10-21,13.5,10.8,3
2023-10-22,12.1,10.1,3
2023-10-23,14.5,13.2,61
2023-10-24,14.5,13.1,61
2023-10-25,16.7,15.0,51
2023-10-26,15.6,15.5,63
2023-10-27,13.0,11.2,53
2023-10-28,14.0,12.5,3
2023-10-29,18.3,17.2,51
2023-10-30,13.4,13.0,61
2023-10-31,13.8,11.4,3
2023-11-01,11.4,9.7,51
2023-11-02,12.2,9.2,65
2023-11-03,9.3,5.3,61
2023-11-04,12.9,10.2,63
2023-11-05,14.0,10.1,51
2023-11-06,9.6,7.6,53
2023-11-07,9.0,6.5,51
2023-11-08,10.2,8.1,3
2023-11-09,10.9,9.1,63
2023-11-10,11.1,8.9,63
2023-11-11,12.7,12.3,61
2023-11-12,15.6,14.6,61
2023-11-13,15.2,14.6,3
2023-11-14,15.7,15.1,53
2023-11-15,14.1,13.6,51
2023-11-16,13.1,11.8,51
2023-11-17,12.2,10.5,51
2023-11-18,12.4,10.9,3
2023-11-19,11.6,10.6,3
2023-11-20,10.8,9.5,61
2023-11-21,9.8,7.3,61
2023-11-22,8.5,6.7,63
2023-11-23,5.1,2.4,3
2023-11-24,6.4,4.1,3
2023-11-25,8.9,7.2,51
2023-11-26,5.1,2.5,3
2023-11-27,8.5,5.7,61
2023-11-28,10.7,8.8,53
2023-11-29,10.5,9.3,51
2023-11-30,11.6,10.7,63
2023-12-01,8.4,6.6,63
2023-12-02,6.7,4.5,53
2023-12-03,4.2,1.5,3
2023-12-04,9.5,6.2,61
2023-12-05,7.6,4.6,55
2023-12-06,6.4,4.0,3
2023-12-07,6.8,4.6,61
2023-12-08,9.8,7.4,63
2023-12-09,12.0,9.8,53
2023-12-10,11.5,10.6,61
2023-12-11,11.3,10.3,3
2023-12-12,9.5,8.1,61
2023-12-13,9.3,5.8,63
2023-12-14,7.9,5.4,63
2023-12-15,9.2,7.5,51
2023-12-16,6.8,4.6,3
2023-12-17,4.6,2.2,0
2023-12-18,5.2,2.6,3
2023-12-19,6.6,4.3,3
2023-12-20,8.1,5.8,61
2023-12-21,9.9,7.2,53
2023-12-22,10.6,8.4,55
2023-12-23,10.1,8.4,51
2023-12-24,7.3,5.3,3
2023-12-25,6.1,3.8,0
2023-12-26,4.3,1.6,3
2023-12-27,5.2,2.6,3
2023-12-28,5.9,3.3,3
2023-12-29,8.9,7.1,51
2023-12-30,8.3,6.5,3
2023-12-31,7.6,4.6,53
2024-01-01,8.0,5.3,3
2024-01-02,8.7,6.3,51
2024-01-03,11.2,9.6,53
2024-01-04,9.2,7.0,51
2024-01-05,7.5,4.8,63
2024-01-06,5.0,1.5,71
2024-01-07,3.5,0.2,71
2024-01-08,2.2,-0.7,51
2024-01-09,-0.1,-3.4,3
2024-01-10,0.7,-2.4,73
2024-01-11,2.7,0.2,51
2024-01-12,1.1,-1.7,3
2024-01-13,3.7,1.1,3
2024-01-14,9.6,7.9,55
2024-01-15,10.0,8.6,61
2024-01-16,11.5,10.5,61
2024-01-17,13.8,11.8,55
2024-01-18,14.1,9.4,61
2024-01-19,3.0,-0.7,3
2024-01-20,-0.1,-3.3,1
2024-01-21,3.0,-0.2,3
2024-01-22,7.0,4.8,51
2024-01-23,11.6,10.6,51
2024-01-24,10.7,9.1,3
2024-01-25,9.2,7.5,0
2024-01-26,9.1,7.3,3
2024-01-27,9.4,7.7,3
2024-01-28,8.8,6.8,3
2024-01-29,8.9,6.9,3
2024-01-30,9.8,8.0,3
2024-01-31,9.3,7.8,3
2024-02-01,7.4,5.5,51
2024-02-02,10.1,9.0,51
2024-02-03,7.8,6.0,3
2024-02-04,7.7,6.2,3
2024-02-05,7.4,6.1,3
2024-02-06,8.3,6.8,3
2024-02-07,8.2,6.1,3
2024-02-08,10.5,8.8,53
2024-02-09,12.9,11.4,61
2024-02-10,8.6,4.9,63
2024-02-11,7.4,3.8,63
2024-02-12,8.1,4.8,53
2024-02-13,9.8,8.1,3
2024-02-14,11.0,9.3,3
2024-02-15,14.3,13.5,53
2024-02-16,11.1,9.5,61
2024-02-17,9.5,7.8,51
2024-02-18,8.7,6.7,3
2024-02-19,10.6,9.2,53
2024-02-20,9.5,8.0,51
2024-02-21,9.7,7.6,3
2024-02-22,11.0,8.3,63
2024-02-23,6.8,3.0,73
2024-02-24,5.7,2.0,71
2024-02-25,9.6,6.2,63
2024-02-26,9.5,5.0,63
2024-02-27,5.9,2.5,63
2024-02-28,6.9,4.3,51
2024-02-29,7.6,4.9,61
2024-03-01,9.5,5.7,61
2024-03-02,8.2,5.8,73
2024-03-03,4.6,0.6,75
2024-03-04,5.9,2.9,55
2024-03-05,7.7,4.5,71
2024-03-06,7.3,4.6,3
2024-03-07,10.3,7.3,3
2024-03-08,10.4,7.6,53
2024-03-09,9.8,7.3,53
2024-03-10,6.7,3.5,61
2024-03-11,8.3,4.4,55
2024-03-12,9.9,8.0,53
2024-03-13,10.5,8.5,3
2024-03-14,12.4,10.8,3
2024-03-15,12.7,11.5,3
2024-03-16,13.4,12.4,3
2024-03-17,15.1,14.5,3
2024-03-18,15.3,15.1,55
2024-03-19,15.6,15.0,51
2024-03-20,14.7,14.6,3
2024-03-21,16.2,16.4,51
2024-03-22,16.1,16.1,3
2024-03-23,12.3,10.0,53
2024-03-24,10.6,8.1,3
2024-03-25,11.0,9.3,61
2024-03-26,7.2,4.5,63
2024-03-27,7.7,4.9,51
2024-03-28,12.0,8.9,63
2024-03-29,10.9,9.6,63
2024-03-30,9.5,7.3,53
2024-03-31,9.1,7.3,63
2024-04-01,8.6,5.7,63
2024-04-02,10.8,9.0,53
2024-04-03,14.7,12.5,3
2024-04-04,14.7,13.5,3
2024-04-05,18.0,17.0,3
2024-04-06,21.8,19.1,3
2024-04-07,17.2,16.8,51
2024-04-08,16.3,15.1,63
2024-04-09,8.8,5.2,61
2024-04-10,10.3,8.3,51
2024-04-11,12.3,10.5,3
2024-04-12,15.5,14.5,1
2024-04-13,17.9,17.7,3
2024-04-14,18.3,18.4,3
2024-04-15,13.1,10.9,53
2024-04-16,11.3,8.1,53
2024-04-17,10.3,7.7,53
2024-04-18,10.2,7.7,53
2024-04-19,10.6,8.2,0
2024-04-20,11.5,9.2,3
2024-04-21,9.8,7.5,3
2024-04-22,9.0,5.7,3
2024-04-23,7.2,4.7,51
2024-04-24,7.3,4.4,53
2024-04-25,9.5,7.4,61
2024-04-26,10.7,9.3,51
2024-04-27,12.2,11.2,63
2024-04-28,11.1,9.7,53
2024-04-29,11.1,10.1,61
2024-04-30,13.6,12.7,51
2024-05-01,9.2,6.8,61
2024-05-02,10.4,7.3,53
2024-05-03,11.6,8.9,51
2024-05-04,16.5,15.7,51
2024-05-05,16.6,16.6,63
2024-05-06,12.7,10.7,61
2024-05-07,11.9,9.6,63
2024-05-08,14.9,14.0,51
2024-05-09,16.0,15.2,1
2024-05-10,19.1,18.9,3
2024-05-11,19.0,19.4,51
2024-05-12,15.7,15.4,55
2024-05-13,17.9,18.0,63
2024-05-14,13.2,12.3,63
2024-05-15,12.8,11.5,61
2024-05-16,11.9,11.0,61
2024-05-17,12.9,12.2,63
2024-05-18,14.2,13.8,63
2024-05-19,13.9,13.8,63
2024-05-20,13.2,11.5,53
2024-05-21,13.9,11.6,51
2024-05-22,13.7,13.0,63
2024-05-23,13.7,12.2,53
2024-05-24,14.1,13.3,51
2024-05-25,18.0,17.8,3
2024-05-26,15.9,15.6,51
2024-05-27,14.6,14.3,53
2024-05-28,16.0,16.0,3
2024-05-29,16.8,16.5,3
2024-05-30,15.6,14.2,53
2024-05-31,14.8,13.9,51
2024-06-01,15.0,14.5,53
2024-06-02,16.0,15.9,53
2024-06-03,17.2,17.4,3
2024-06-04,18.7,19.1,51
2024-06-05,20.1,21.3,3
2024-06-06,20.4,21.4,3
2024-06-07,20.3,21.6,51
2024-06-08,21.3,23.1,61
2024-06-09,17.0,16.3,65
2024-06-10,16.1,15.3,51
2024-06-11,15.5,14.7,53
2024-06-12,14.3,13.7,53
2024-06-13,17.1,17.0,3
2024-06-14,18.4,18.6,63
2024-06-15,16.3,15.2,63
2024-06-16,17.7,17.9,51
2024-06-17,21.6,23.1,3
2024-06-18,21.2,22.9,63
2024-06-19,18.7,19.3,61
2024-06-20,16.6,17.4,65
2024-06-21,16.5,15.9,53
2024-06-22,15.5,14.6,55
2024-06-23,16.8,17.2,51
2024-06-24,19.1,19.7,3
2024-06-25,21.9,23.3,3
2024-06-26,24.3,27.2,3
2024-06-27,22.7,25.0,3
2024-06-28,21.4,23.4,51
2024-06-29,18.4,17.7,63
2024-06-30,17.4,17.6,51
2024-07-01,17.6,17.3,53
2024-07-02,16.8,16.3,51
2024-07-03,17.5,16.9,3
2024-07-04,18.0,18.2,3
2024-07-05,22.3,24.5,51
2024-07-06,17.2,17.6,61
2024-07-07,16.6,16.6,51
2024-07-08,21.4,23.2,3
2024-07-09,22.2,24.3,63
2024-07-10,23.4,26.4,63
2024-07-11,23.4,26.3,61
2024-07-12,19.6,19.4,53
2024-07-13,17.9,17.7,3
2024-07-14,21.7,23.6,53
2024-07-15,21.4,22.9,63
2024-07-16,20.1,20.9,51
2024-07-17,22.3,23.6,3
2024-07-18,24.7,27.6,1
2024-07-19,23.9,27.0,65
2024-07-20,22.8,24.4,3
2024-07-21,17.3,16.5,63
2024-07-22,18.7,19.2,3
2024-07-23,21.3,23.0,0
2024-07-24,21.4,23.5,51
2024-07-25,21.3,22.9,3
2024-07-26,22.5,24.3,3
2024-07-27,21.8,24.0,51
2024-07-28,25.7,29.1,3
2024-07-29,27.7,30.6,3
2024-07-30,27.0,30.3,53
2024-07-31,25.1,27.9,3
2024-08-01,23.0,25.4,51
2024-08-02,20.1,21.5,65
2024-08-03,20.7,21.7,51
2024-08-04,21.0,22.8,2
2024-08-05,23.1,25.1,1
2024-08-06,22.7,24.4,53
2024-08-07,22.2,24.6,63
2024-08-08,23.9,26.3,51
2024-08-09,23.8,26.1,3
2024-08-10,25.0,27.2,3
2024-08-11,27.8,30.3,3
2024-08-12,23.1,25.2,51
2024-08-13,21.3,23.9,61
2024-08-14,18.4,19.5,61
2024-08-15,19.0,20.0,51
2024-08-16,20.2,21.8,3
2024-08-17,20.8,22.2,3
2024-08-18,19.9,20.7,51
2024-08-19,18.6,19.2,3
2024-08-20,18.9,19.5,2
2024-08-21,19.3,20.3,51
2024-08-22,20.2,21.5,3
2024-08-23,21.2,23.0,3
2024-08-24,22.0,23.8,61
2024-08-25,18.5,19.8,51
2024-08-26,19.6,19.8,3
2024-08-27,22.6,23.0,3
2024-08-28,22.4,24.7,3
2024-08-29,20.9,22.5,63
2024-08-30,22.0,24.7,53
2024-08-31,22.9,26.1,61
2024-09-01,20.8,23.1,63
2024-09-02,20.7,22.9,63
2024-09-03,18.4,19.8,63
2024-09-04,16.4,16.9,61
2024-09-05,16.0,15.3,53
2024-09-06,15.2,15.5,61
2024-09-07,17.4,18.0,65
2024-09-08,16.1,16.2,53
2024-09-09,17.1,16.6,53
2024-09-10,17.5,17.3,51
2024-09-11,16.5,15.2,61
2024-09-12,14.8,14.3,61
2024-09-13,13.3,11.9,53
2024-09-14,13.3,11.2,3
2024-09-15,12.7,11.4,0
2024-09-16,13.8,12.9,3
2024-09-17,14.5,14.1,3
2024-09-18,15.1,15.0,3
2024-09-19,17.2,17.5,3
2024-09-20,17.1,17.5,53
2024-09-21,18.2,18.9,63
2024-09-22,17.0,17.4,65
2024-09-23,15.4,14.8,51
2024-09-24,16.3,15.9,53
2024-09-25,18.1,18.3,3
2024-09-26,18.6,19.3,63
2024-09-27,13.5,11.8,61
2024-09-28,12.8,11.4,55
2024-09-29,14.3,13.2,3
2024-09-30,16.5,16.5,3
2024-10-01,18.0,18.1,63
2024-10-02,15.0,15.2,63
2024-10-03,13.5,12.6,51
2024-10-04,12.3,11.3,51
2024-10-05,14.4,13.3,61
2024-10-06,19.4,20.4,61
2024-10-07,19.1,20.5,63
2024-10-08,16.7,15.8,3
2024-10-09,18.4,17.2,65
2024-10-10,14.0,12.5,61
2024-10-11,13.7,12.3,3
2024-10-12,17.3,17.5,3
2024-10-13,18.0,18.5,3
2024-10-14,19.3,20.2,61
2024-10-15,18.8,20.5,51
2024-10-16,18.6,19.6,63
2024-10-17,15.0,14.7,63
2024-10-18,12.3,10.5,63
2024-10-19,14.5,14.2,53
2024-10-20,17.2,17.0,3
2024-10-21,17.9,18.0,55
2024-10-22,15.4,15.5,53
2024-10-23,15.6,15.5,3
2024-10-24,15.5,15.5,3
2024-10-25,13.1,12.6,63
2024-10-26,11.4,10.6,63
2024-10-27,11.8,10.9,63
2024-10-28,11.9,11.3,3
2024-10-29,13.5,13.2,3
2024-10-30,13.6,13.4,3
2024-10-31,14.3,14.1,53
2024-11-01,14.7,14.6,3
2024-11-02,14.3,14.1,3
2024-11-03,14.7,14.4,3
2024-11-04,13.5,13.1,3
2024-11-05,15.5,15.5,3
2024-11-06,14.0,13.7,3
2024-11-07,12.7,12.0,2
2024-11-08,13.1,12.4,3
2024-11-09,12.4,11.4,63
2024-11-10,13.3,12.9,51
2024-11-11,12.1,11.8,55
2024-11-12,9.3,7.8,61
2024-11-13,7.1,4.6,51
2024-11-14,7.8,6.0,3
2024-11-15,8.8,7.1,3
2024-11-16,10.7,9.2,3
2024-11-17,10.6,9.5,51
2024-11-18,10.6,9.8,3
2024-11-19,11.4,9.1,63
2024-11-20,12.2,9.3,63
2024-11-21,13.4,10.2,63
2024-11-22,8.3,5.2,63
2024-11-23,7.9,5.4,3
2024-11-24,14.0,11.6,3
2024-11-25,14.1,11.7,63
2024-11-26,9.4,7.7,3
2024-11-27,8.9,6.9,2
2024-11-28,10.2,8.4,1
2024-11-29,10.6,9.3,0
2024-11-30,12.2,11.0,3
2024-12-01,11.8,10.8,3
2024-12-02,10.9,9.6,65
2024-12-03,9.4,8.1,53
2024-12-04,7.3,5.3,53
2024-12-05,8.8,6.2,3
2024-12-06,13.4,12.2,61
2024-12-07,10.4,7.1,71
2024-12-08,4.9,0.7,75
2024-12-09,5.1,2.2,55
2024-12-10,4.3,2.1,53
2024-12-11,4.5,2.0,3
2024-12-12,4.0,1.3,3
2024-12-13,6.0,3.7,51
2024-12-14,5.6,2.5,61
2024-12-15,6.8,4.3,61
2024-12-16,5.3,2.4,1
2024-12-17,5.8,3.3,3
2024-12-18,9.1,7.3,3
2024-12-19,11.7,8.4,61
2024-12-20,7.0,4.6,53
2024-12-21,9.4,6.1,61
2024-12-22,10.8,7.2,63
2024-12-23,6.7,3.9,53
2024-12-24,8.9,7.1,53
2024-12-25,9.2,7.5,3
2024-12-26,7.1,5.7,3
2024-12-27,5.8,4.1,3
2024-12-28,5.2,2.8,0
2024-12-29,4.6,2.0,2
2024-12-30,3.4,1.0,3
2024-12-31,2.6,-0.0,0
2025-01-01,2.9,0.2,2
2025-01-02,4.7,1.4,3
2025-01-03,9.0,7.2,61
2025-01-04,12.4,11.7,55
2025-01-05,9.1,7.4,3
2025-01-06,10.1,6.9,61
2025-01-07,10.4,6.5,55
2025-01-08,13.2,10.5,3
2025-01-09,13.1,9.1,55
2025-01-10,13.4,11.1,61
2025-01-11,10.7,8.8,63
2025-01-12,2.6,0.0,2
2025-01-13,-1.0,-4.4,1
2025-01-14,-0.0,-3.3,1
2025-01-15,1.3,-1.7,3
2025-01-16,1.8,-1.1,51
2025-01-17,2.9,0.1,2
2025-01-18,2.5,-0.3,3
2025-01-19,2.7,-0.8,3
2025-01-20,4.2,1.6,51
2025-01-21,5.1,2.3,61
2025-01-22,9.6,8.3,53
2025-01-23,9.6,8.1,53
2025-01-24,9.1,7.0,3
2025-01-25,9.9,7.9,63
2025-01-26,8.1,4.6,61
2025-01-27,12.0,10.3,63
2025-01-28,9.1,3.7,63
2025-01-29,6.3,3.8,61
2025-01-30,5.6,3.1,63
2025-01-31,6.4,3.9,51
2025-02-01,5.6,2.9,61
2025-02-02,5.1,2.7,2
2025-02-03,4.7,2.4,2
2025-02-04,5.3,2.9,0
2025-02-05,6.3,4.0,3
2025-02-06,5.0,2.8,3
2025-02-07,5.3,2.9,61
2025-02-08,5.2,2.0,63
2025-02-09,5.2,2.9,53
2025-02-10,9.4,8.2,3
2025-02-11,10.4,9.0,51
2025-02-12,7.9,5.7,55
2025-02-13,9.4,7.6,51
2025-02-14,11.7,10.9,53
2025-02-15,10.9,9.2,3
2025-02-16,10.4,8.6,3
2025-02-17,11.9,10.6,3
2025-02-18,11.2,9.4,3
2025-02-19,11.2,9.7,3
2025-02-20,12.1,10.7,3
2025-02-21,12.2,11.1,3
2025-02-22,10.4,8.7,61
2025-02-23,9.2,7.3,3
2025-02-24,10.0,8.0,3
2025-02-25,9.2,6.2,61
2025-02-26,8.2,5.4,55
2025-02-27,7.3,4.5,3
2025-02-28,8.3,6.4,51
2025-03-01,6.5,3.9,3
2025-03-02,6.4,3.9,3
2025-03-03,8.8,6.7,3
2025-03-04,11.1,9.8,51
2025-03-05,10.7,9.3,51
2025-03-06,11.1,9.7,3
2025-03-07,11.8,10.1,3
2025-03-08,14.5,12.5,53
2025-03-09,10.9,9.6,63
2025-03-10,9.7,7.7,51
2025-03-11,9.4,7.7,63
2025-03-12,9.3,6.6,61
2025-03-13,7.0,4.8,55
2025-03-14,5.8,3.2,51
2025-03-15,4.4,1.2,71
2025-03-16,4.8,2.2,71
2025-03-17,6.4,3.5,51
2025-03-18,9.1,7.0,3
2025-03-19,13.7,12.3,3
2025-03-20,13.6,12.3,3
2025-03-21,14.4,12.8,61
2025-03-22,12.2,9.5,61
2025-03-23,9.0,6.3,55
2025-03-24,9.3,7.2,63
2025-03-25,10.2,8.4,61
2025-03-26,9.9,8.3,51
2025-03-27,10.4,8.9,51
2025-03-28,10.1,7.4,53
2025-03-29,9.2,5.8,63
2025-03-30,8.2,6.3,1
2025-03-31,10.6,8.6,0
2025-04-01,14.2,12.4,0
2025-04-02,11.1,9.3,51
2025-04-03,12.9,12.0,63
2025-04-04,13.5,12.7,51
2025-04-05,14.4,13.7,51
2025-04-06,14.4,13.9,51
2025-04-07,13.9,13.3,3
2025-04-08,14.7,14.2,0
2025-04-09,15.8,15.4,3
2025-04-10,14.8,14.5,51
2025-04-11,16.4,16.1,3
2025-04-12,15.6,15.7,63
2025-04-13,14.0,13.8,61
2025-04-14,13.8,13.3,63
2025-04-15,9.7,7.6,63
2025-04-16,9.5,6.8,63
2025-04-17,9.8,7.0,53
2025-04-18,14.2,12.9,51
2025-04-19,10.4,8.7,63
2025-04-20,10.0,7.1,53
2025-04-21,12.6,10.7,51
2025-04-22,11.3,10.0,61
2025-04-23,11.0,8.7,53
2025-04-24,13.9,12.8,53
2025-04-25,15.8,15.5,3
2025-04-26,12.4,10.0,63
2025-04-27,12.9,11.7,55
2025-04-28,14.4,13.5,51
2025-04-29,16.5,16.2,1
2025-04-30,16.7,16.9,3
2025-05-01,18.1,18.2,51
2025-05-02,17.2,17.7,51
2025-05-03,17.5,18.3,63
2025-05-04,15.0,15.0,63
2025-05-05,12.4,10.7,61
2025-05-06,10.0,8.0,63
2025-05-07,12.0,11.1,51
2025-05-08,12.3,11.6,51
2025-05-09,14.0,13.7,55
2025-05-10,15.0,15.0,53
2025-05-11,13.5,13.2,63
2025-05-12,14.3,13.7,51
2025-05-13,14.0,13.8,61
2025-05-14,14.8,15.2,63
2025-05-15,14.3,13.7,63
2025-05-16,15.5,14.6,51
2025-05-17,15.6,15.5,3
2025-05-18,18.5,18.9,3
2025-05-19,15.1,14.4,63
2025-05-20,15.2,13.3,53
2025-05-21,14.3,13.2,53
2025-05-22,14.1,12.6,61
2025-05-23,14.6,13.8,51
2025-05-24,15.1,14.7,51
2025-05-25,15.2,14.5,3
2025-05-26,15.6,15.4,53
2025-05-27,15.6,15.4,3
2025-05-28,17.1,17.8,3
2025-05-29,19.3,20.6,3
2025-05-30,23.1,24.9,3
2025-05-31,20.4,22.7,3
2025-06-01,18.0,18.9,51
2025-06-02,16.6,17.6,61
2025-06-03,18.0,19.0,63
2025-06-04,16.9,16.8,63
2025-06-05,18.3,19.3,51
2025-06-06,19.1,20.4,51
2025-06-07,17.7,18.2,53
2025-06-08,17.9,18.3,51
2025-06-09,19.3,20.7,2
2025-06-10,23.7,26.6,3
2025-06-11,24.6,27.8,63
2025-06-12,23.5,25.8,55
2025-06-13,23.7,27.5,63
2025-06-14,20.2,21.5,51
2025-06-15,18.0,19.0,53
2025-06-16,20.7,21.7,51
2025-06-17,21.2,22.9,0
2025-06-18,22.7,24.6,0
2025-06-19,24.6,26.5,3
2025-06-20,25.6,27.6,3
2025-06-21,23.9,25.9,3
2025-06-22,23.3,26.1,3
2025-06-23,23.1,25.5,3
2025-06-24,25.1,28.7,3
2025-06-25,24.1,27.1,65
2025-06-26,21.1,22.4,3
2025-06-27,22.3,24.5,3
2025-06-28,25.1,27.7,1
2025-06-29,26.6,29.8,1
2025-06-30,28.2,30.6,1
2025-07-01,27.0,29.7,3
2025-07-02,22.5,24.3,51
2025-07-03,22.4,24.1,51
2025-07-04,24.3,27.1,3
2025-07-05,24.3,26.0,3
2025-07-06,20.8,20.9,53
2025-07-07,18.8,18.5,55
2025-07-08,18.5,19.0,51
2025-07-09,20.3,20.2,0
2025-07-10,22.7,23.1,0
2025-07-11,24.1,25.0,3
2025-07-12,21.7,23.4,63
2025-07-13,21.7,23.5,51
2025-07-14,22.0,23.9,51
2025-07-15,20.3,22.0,53
2025-07-16,21.9,24.0,2
2025-07-17,25.1,26.3,3
2025-07-18,22.4,22.5,51
2025-07-19,20.7,21.5,55
2025-07-20,20.0,20.3,51
2025-07-21,19.4,18.7,51
2025-07-22,20.3,21.3,3
2025-07-23,18.7,19.0,61
2025-07-24,17.7,17.7,53
2025-07-25,18.7,18.9,53
2025-07-26,19.7,20.0,51
2025-07-27,20.0,20.3,51
2025-07-28,19.1,19.8,53
2025-07-29,19.0,18.9,51
2025-07-30,20.3,20.5,51
2025-07-31,20.6,21.5,51
2025-08-01,20.5,21.0,51
2025-08-02,21.1,21.4,51
2025-08-03,20.7,20.9,3
2025-08-04,23.5,23.6,3
2025-08-05,22.6,23.1,3
2025-08-06,22.5,24.1,51
2025-08-07,24.9,27.0,2
2025-08-08,24.6,26.9,1
2025-08-09,24.1,25.2,0
2025-08-10,25.5,28.0,3
2025-08-11,27.9,29.9,1
2025-08-12,28.0,30.8,3
2025-08-13,27.0,28.4,3
2025-08-14,25.5,28.6,3
2025-08-15,28.2,28.9,0
2025-08-16,26.7,28.2,1
2025-08-17,25.5,28.6,3
2025-08-18,22.3,23.7,53
2025-08-19,19.6,20.9,53
2025-08-20,18.0,18.4,63
2025-08-21,18.3,18.3,61
2025-08-22,18.4,19.4,51
2025-08-23,19.7,20.9,2
2025-08-24,22.1,23.5,1
2025-08-25,24.8,27.6,3
2025-08-26,21.8,24.2,53
2025-08-27,20.7,23.0,53
2025-08-28,17.3,17.5,63
2025-08-29,15.8,14.9,61
2025-08-30,19.5,20.4,63
2025-08-31,18.6,20.0,63
